t-SNE 1,t-SNE 2,Class
-20.639435,3.6592398,deterrimus
8.907686,-2.0210438,deterrimus
-8.523879,-5.822821,deterrimus
-12.348486,-1.8839849,deterrimus
-6.140201,-5.568141,deterrimus
-19.093956,6.54019,deterrimus
-12.777503,13.91322,deterrimus
2.4982414,-4.453529,deterrimus
-19.67085,12.337575,deterrimus
-20.721039,6.467515,deterrimus
-21.383045,8.6777,deterrimus
-3.764311,-4.965545,deterrimus
-10.2813635,11.788941,deterrimus
12.217506,-4.8104553,deterrimus
-12.709928,2.8372722,deterrimus
10.097247,3.6202343,deterrimus
-15.651566,-4.266428,deterrimus
-2.6739733,-5.539899,deterrimus
-17.73197,-4.6513596,deterrimus
13.396271,-7.138831,deterrimus
28.5474,-10.160944,deterrimus
13.3109,-8.895705,deterrimus
-4.1174703,2.0979457,deterrimus
-11.457316,0.52357364,deterrimus
31.901234,-9.803579,deterrimus
-6.1785817,11.155944,deterrimus
-13.120409,-5.891217,deterrimus
-13.789755,7.6489553,deterrimus
9.19897,2.3793476,deterrimus
-9.234774,12.682498,deterrimus
-8.624534,-4.391168,deterrimus
-20.361752,-0.13966139,deterrimus
-1.1811537,13.074725,deterrimus
-10.8401985,-1.2987522,deterrimus
-15.2621765,-9.058599,deterrimus
-13.052529,2.035772,deterrimus
-9.825962,-3.6187959,deterrimus
18.920574,4.112404,deterrimus
3.1426387,-0.71119696,deterrimus
-23.063633,-2.09967,deterrimus
0.46724173,-10.776755,deterrimus
-0.9884914,1.8999804,deterrimus
16.55599,0.08892679,deterrimus
3.0978546,-10.487568,deterrimus
-9.651462,11.917717,deterrimus
-14.083574,1.2151104,deterrimus
-10.210165,16.03191,deterrimus
-17.96446,8.419643,deterrimus
-11.68978,3.834007,deterrimus
2.8237486,0.61968863,deterrimus
12.53905,2.0406508,deterrimus
33.196,-11.775893,deterrimus
-12.645307,12.145402,deterrimus
-15.748539,-2.8093278,deterrimus
-3.0587168,-0.8695974,deterrimus
-21.380064,8.676412,deterrimus
6.0243125,15.352339,deterrimus
-10.862703,10.934935,deterrimus
11.202632,-0.51950234,deterrimus
5.6279097,1.4040084,deterrimus
4.588986,-3.0038106,deterrimus
10.740798,-13.076772,deterrimus
-12.738509,13.9869175,deterrimus
11.0801325,3.0941257,deterrimus
-15.968505,9.720173,deterrimus
22.4933,-3.8652837,deterrimus
-3.3376021,-0.16971037,deterrimus
-18.078194,2.0552104,deterrimus
-3.1197116,5.327057,deterrimus
-3.6730735,1.377275,deterrimus
-12.480779,4.5160627,deterrimus
33.89318,-7.4700203,deterrimus
-9.189516,12.07284,deterrimus
-15.052411,6.495798,deterrimus
12.770381,-12.229561,deterrimus
-17.108267,9.878917,deterrimus
-9.13768,-4.0782886,deterrimus
-5.6532197,-0.8243055,deterrimus
-5.1227317,-3.0767887,deterrimus
9.8761015,2.7944949,deterrimus
13.0779915,1.8954334,deterrimus
17.367218,-1.6684308,deterrimus
-10.988694,8.525062,deterrimus
-15.972536,5.2907085,deterrimus
1.0275269,3.600578,deterrimus
-15.835815,10.306856,deterrimus
-8.42831,-5.782039,deterrimus
-12.204753,-1.3836658,deterrimus
-10.316921,7.7477293,deterrimus
16.473326,-2.379433,deterrimus
-11.219868,-4.7677174,deterrimus
-2.9848294,-6.2706246,deterrimus
3.3318279,1.6509808,rufus
21.056637,1.9239646,rufus
20.98271,1.939323,rufus
14.662825,-3.0553546,rufus
-3.1740456,-4.387488,rufus
8.698511,-3.4905462,rufus
1.8646517,-0.6185618,rufus
4.046147,8.886145,rufus
3.3438563,-2.4964135,rufus
20.027647,-4.1796174,rufus
-0.22197975,-7.4796224,rufus
-15.339659,11.278897,rufus
19.333347,9.6050415,rufus
-14.722927,0.9859917,rufus
-6.0183234,-0.1582667,rufus
-0.109453104,10.184729,rufus
20.811285,2.295068,rufus
-7.605871,11.242256,rufus
-10.513576,3.5955625,rufus
24.783562,-6.949268,rufus
-0.7466142,-6.394518,rufus
21.277176,-6.5860972,rufus
1.3625374,-4.4720893,rufus
-5.4091434,1.6255361,rufus
3.2010317,1.4999664,rufus
-12.121103,11.276639,rufus
12.187958,-6.3423285,rufus
-0.8968262,-0.23833124,rufus
-2.5309527,-3.5836265,rufus
3.471612,9.461215,rufus
-0.54692817,-1.71166,rufus
-1.3209324,-2.9795575,rufus
-6.186639,2.944766,rufus
-6.1357255,-1.8201038,rufus
-3.0680287,1.0359497,rufus
6.494351,-4.181859,rufus
-1.129296,9.684739,rufus
19.161493,8.703985,rufus
-1.7987424,7.7516766,rufus
-17.363398,2.8388095,rufus
-11.8023405,-3.7079184,rufus
-13.646945,1.5475516,rufus
3.8142297,0.5441183,rufus
-6.6138554,0.7072199,rufus
0.3106878,-7.159864,rufus
-13.048191,6.570992,rufus
2.2596126,0.65025634,rufus
12.096085,-8.374295,rufus
30.502815,-5.1205235,rufus
-0.30564517,7.9457717,rufus
9.864589,-1.7287365,rufus
-0.3545192,0.4247684,rufus
27.40631,-8.734426,rufus
8.011434,-8.660728,rufus
-9.046502,7.8439503,rufus
10.356838,2.5561938,rufus
3.485699,-0.8950897,rufus
14.438913,2.4755552,rufus
9.127157,4.2844095,rufus
-1.1309143,5.264191,rufus
-7.2754626,-3.2603385,rufus
-5.9527493,9.629168,rufus
3.355692,0.7388212,rufus
-12.68612,11.635593,rufus
-12.287616,-1.1740009,rufus
10.099309,-1.1635944,rufus
-17.4933,0.8440331,rufus
-6.534239,-3.2262228,rufus
7.944298,-3.1027222,rufus
19.367916,-5.1345224,rufus
-7.135768,0.527443,rufus
12.539199,3.6457393,rufus
-5.3927207,0.97360945,rufus
-1.6798754,1.9743881,rufus
0.09515232,7.5859914,rufus
-7.7430453,-4.4735494,rufus
12.399858,-0.80323595,rufus
2.2009783,4.5006404,rufus
-2.3086019,-0.15098058,rufus
-19.34399,-3.844353,rufus
-8.90562,8.523829,rufus
3.52401,-5.270762,rufus
32.83141,-12.40256,rufus
-4.685509,1.9666525,rufus
5.2089796,2.9406013,rufus
-0.6121478,-5.2203035,rufus
-1.2349752,-6.5259376,rufus
8.511852,0.95263195,rufus
-4.4214973,-15.950542,rufus
-16.536629,3.6550605,rufus
15.073372,0.13425645,rufus
1.3660376,1.268461,rufus
2.5967681,2.4966753,rufus
13.359229,-8.674243,rufus
12.26864,1.8965551,rufus
5.5307474,5.486352,rufus
-8.328066,-0.51177925,rufus
9.252539,-4.6709123,rufus
-10.729039,14.974113,rufus
6.2182856,-6.104557,rufus
-1.1438359,-5.853472,rufus
-2.0997896,3.9873488,rufus
34.369724,-6.036961,rufus
-22.706161,1.2443782,rufus
17.402897,-1.8731589,rufus
-5.0181713,3.0608094,rufus
-1.5518156,7.887624,rufus
-15.417254,2.8629615,rufus
4.504258,-12.366689,rufus
3.7109478,-13.5463085,rufus
-16.3387,5.131437,rufus
-10.535563,10.831477,rufus
27.005362,-7.3784423,rufus
7.5540643,-2.6669955,rufus
16.129135,-2.892187,rufus
-3.6937013,3.1227682,rufus
22.44378,-7.2531977,rufus
12.78103,-1.3600112,rufus
-4.881425,6.0281463,rufus
-7.853608,8.337031,rufus
7.983529,2.1030133,rufus
-14.4386015,4.2048135,rufus
-17.6778,0.61418045,rufus
8.330372,-14.997589,rufus
3.120991,1.3797448,rufus
28.523218,-7.577663,rufus
-12.008101,-0.7499595,rufus
0.67347217,2.5082245,rufus
8.839492,-2.3530753,rufus
-17.062674,1.8703249,rufus
18.754177,-1.4871459,rufus
18.27366,-3.3486845,rufus
-19.033136,2.0819788,rufus
-6.383867,-10.072235,rufus
-9.2137575,0.7194974,rufus
-9.976245,13.149317,rufus
-4.849501,-3.7087026,rufus
-19.40014,2.7136729,rufus
1.9508888,2.339079,rufus
16.041063,-2.2250407,rufus
7.5856414,0.8348023,rufus
-15.856005,6.249466,rufus
0.3888623,-6.6098113,rufus
2.2493885,0.7810266,rufus
-6.06818,8.860098,rufus
8.163578,-2.934486,rufus
-3.603008,-4.046061,rufus
20.656456,-4.319101,rufus
-18.026619,3.6576326,rufus
-6.522519,-1.1383877,rufus
9.678288,1.1190057,rufus
20.987516,2.018377,rufus
-10.323779,14.266044,rufus
-20.33874,-5.7417006,rufus
7.870416,-4.9762325,rufus
21.025566,1.8677161,rufus
-12.5882,13.786692,rufus
14.792542,-2.5090504,rufus
19.194027,3.5221763,rufus
32.700645,-13.047176,rufus
-10.070548,-9.835591,rufus
13.102619,1.1114961,rufus
-22.486042,3.27332,rufus
4.5544314,-2.0053804,rufus
-5.7532277,-1.1610311,rufus
-4.3571286,-6.1340146,rufus
29.103355,-10.552382,rufus
-16.29172,1.344504,rufus
0.34332564,4.57056,rufus
-13.003482,7.6473303,rufus
-5.025641,-10.568177,rufus
0.53124493,1.448861,rufus
9.372014,-2.7215579,rufus
-16.048729,0.9030397,rufus
0.37292978,-4.472808,rufus
11.3873005,-3.206115,rufus
-16.425909,1.9983658,rufus
-14.388174,1.6419598,rufus
-3.834341,-5.1207414,rufus
-10.781634,-0.13864195,rufus
-6.0096684,-1.9209282,rufus
18.601955,-6.0204687,rufus
-8.656035,15.732296,rufus
1.3752905,-1.3774778,rufus
-11.200438,5.667984,rufus
-0.05789842,-5.3095727,rufus
-0.5902142,-5.3116755,rufus
-4.527785,3.6254003,rufus
-2.392189,1.2844237,rufus
-1.7069358,-2.4964206,rufus
2.9448178,-0.85901064,rufus
-10.808888,12.17911,rufus
-2.2716098,2.8737683,rufus
3.1464198,11.47205,rufus
15.54968,-1.7674916,rufus
-0.9229566,13.230918,rufus
1.1833594,15.135917,rufus
-23.248978,4.157116,rufus
8.330123,-14.997803,rufus
19.910475,-4.3122087,rufus
1.0433267,0.1973916,rufus
27.452347,-7.757762,rufus
-17.990948,-2.9893978,rufus
-11.516785,2.0813036,rufus
-12.687752,-3.2681742,rufus
3.0361974,-8.075281,rufus
-7.9170384,-6.504194,rufus
2.5181284,1.9811426,rufus
-9.087117,-10.011062,rufus
12.071961,-0.40143722,rufus
-1.2516061,-6.8443856,rufus
-10.314003,12.565073,rufus
-3.0360484,6.777792,rufus
31.478754,-10.758853,rufus
-1.8368386,-10.746076,rufus
3.4235158,-6.91361,rufus
-0.96055293,-12.869241,rufus
-5.1025996,4.8399,rufus
-4.420371,-15.952246,rufus
16.529804,-5.526609,rufus
-0.34184763,17.133947,rufus
-4.322367,9.280673,rufus
4.7630925,-9.174374,rufus
-1.9713414,8.456597,rufus
10.71138,-6.8290987,rufus
18.947704,-3.650791,rufus
29.247766,-7.330196,rufus
-14.620211,8.629753,torminosus
-16.977474,-6.943224,torminosus
-14.731344,-4.8847203,torminosus
33.73922,-5.54057,torminosus
19.50671,-4.735393,torminosus
-13.900264,8.25369,torminosus
-8.16425,9.15944,torminosus
32.1482,-9.994642,torminosus
-8.56864,-8.721705,torminosus
4.2900634,-5.6692624,torminosus
-2.0812109,-2.3230324,torminosus
-19.593554,7.301837,torminosus
-17.563204,10.835942,torminosus
-21.33613,-1.0204136,torminosus
-8.071144,9.766826,torminosus
-18.848913,2.8884082,torminosus
-9.107763,-4.065092,torminosus
-9.414433,9.429402,torminosus
-0.7080241,10.758302,torminosus
-8.166635,-6.386529,torminosus
-17.011042,4.3992634,torminosus
-7.1362195,-8.332824,torminosus
30.868996,-11.479877,torminosus
12.84875,7.905183,torminosus
-19.353758,10.728239,torminosus
-7.1108994,-5.915834,torminosus
14.129749,-5.6290007,torminosus
-17.108637,8.725401,torminosus
-16.653898,-1.064433,torminosus
8.656184,-0.60540694,torminosus
4.4272346,1.0173662,torminosus
-15.590316,11.45655,torminosus
29.747091,-7.888697,torminosus
9.29215,-0.89515024,torminosus
-0.27627054,-5.2394896,torminosus
-19.60723,1.7825645,torminosus
10.364612,-4.4825807,torminosus
12.961866,7.9228497,torminosus
-0.7033434,-4.9137964,torminosus
-2.9582558,7.919261,torminosus
-6.518726,-8.87283,torminosus
1.9036553,-1.7283363,torminosus
4.9879756,-6.373661,torminosus
9.188516,-9.789358,torminosus
16.747396,-7.5499325,torminosus
0.03639447,8.864684,torminosus
33.980938,-8.520038,torminosus
-3.7097564,3.9720984,torminosus
12.928442,7.969302,torminosus
-3.9126525,6.70032,torminosus
-2.2339203,9.707704,torminosus
-1.5293411,10.521898,torminosus
32.689972,-12.074991,torminosus
-7.477209,-7.1328325,torminosus
-3.1732447,7.4563513,torminosus
-13.078833,2.0733001,torminosus
-3.7034287,12.556285,torminosus
-2.5802543,6.5050817,torminosus
8.942783,6.1315775,torminosus
-19.019987,6.776305,torminosus
-8.82284,-2.9419196,torminosus
7.021004,7.146195,torminosus
16.049097,3.695552,torminosus
-19.642313,5.134216,torminosus
-1.1379925,-9.0151825,torminosus
24.38561,-5.0615544,torminosus
-7.0964165,2.873475,torminosus
-18.760963,5.0705047,torminosus
8.5931,-7.7625847,torminosus
-19.547497,10.660327,torminosus
-5.2538857,13.266173,torminosus
-12.644149,5.213759,torminosus
-12.316365,7.1730227,torminosus
-7.2762876,-7.6570983,torminosus
6.333608,-3.2675095,torminosus
3.0330343,-10.412766,torminosus
-7.137998,-7.714135,torminosus
7.505083,7.696693,torminosus
18.408655,10.552993,torminosus
-6.599891,14.880734,torminosus
-6.944689,7.2526226,torminosus
-5.801591,-4.5312448,torminosus
-18.497742,0.36803225,torminosus
-8.798884,-6.6577554,torminosus
-14.548056,7.128731,torminosus
6.027582,5.86973,torminosus
-21.758595,0.42712295,torminosus
4.1850004,13.305092,torminosus
8.918595,-12.418943,torminosus
-8.979266,-9.170107,torminosus
-2.08192,13.2330265,torminosus
-7.226503,-6.019483,torminosus
10.201579,8.455577,torminosus
-18.093695,0.0054810047,torminosus
-9.649551,-3.7674644,torminosus
9.856817,-9.249489,torminosus
6.554074,-7.406934,torminosus
19.233854,3.6395319,torminosus
-8.844378,6.207632,torminosus
-17.019676,2.7506325,torminosus
-3.085569,12.203002,torminosus
-11.219355,10.66185,torminosus
-9.311554,9.555042,torminosus
-7.912921,9.05048,torminosus
-11.495613,9.392241,torminosus
-2.293668,9.944962,torminosus
-11.014302,11.296079,torminosus
11.25526,-3.2816815,torminosus
6.569106,-2.5338347,torminosus
-1.1948214,1.7572092,torminosus
-8.837758,-3.835549,torminosus
-18.426657,8.391935,torminosus
6.289012,-11.152578,torminosus
-11.47541,12.27682,torminosus
9.641592,-4.865446,torminosus
19.350878,10.445332,torminosus
9.069255,-9.920076,torminosus
-7.842552,1.817827,torminosus
-12.674834,6.2689786,torminosus
-3.8647792,9.941165,torminosus
-19.808084,5.447641,torminosus
33.221443,-8.900594,torminosus
0.9331694,11.593395,torminosus
-5.707735,11.365488,torminosus
-13.769704,5.3385572,torminosus
-12.380286,7.1642323,torminosus
-13.650858,9.737948,torminosus
-7.456867,-7.7407956,torminosus
-18.823448,7.950486,torminosus
-3.746815,9.953603,torminosus
-20.168036,3.8242517,torminosus
12.826794,8.082591,torminosus
5.194651,5.831482,torminosus
-10.973771,6.6065497,torminosus
-18.70444,6.8164473,torminosus
31.77012,-7.5847707,torminosus
19.218683,-6.4285364,torminosus
-13.660275,11.8852825,torminosus
-18.46736,12.005374,torminosus
-10.552769,8.3336525,torminosus
9.20819,-10.601303,torminosus
-8.752974,6.375428,torminosus
33.78662,-7.586545,torminosus
-15.2014475,5.252518,torminosus
-11.661403,13.554967,torminosus
-15.419583,-5.9117026,torminosus
-2.7725751,10.304047,torminosus
-11.835832,16.744335,torminosus
-0.1349131,-3.9002655,torminosus
0.7792451,10.4755945,torminosus
-1.0185747,12.2630825,torminosus
-13.564405,9.634177,torminosus
8.864002,-8.974865,torminosus
3.6361725,1.0883788,torminosus
8.1658535,7.227353,torminosus
-1.1298339,8.558085,torminosus
-15.670509,0.6974437,torminosus
-16.166342,-1.2939206,torminosus
2.6611888,15.115861,torminosus
-6.5658846,14.992459,torminosus
-5.6153064,3.543291,torminosus
1.5220196,-3.6223068,torminosus
-13.929229,9.915311,torminosus
-19.569548,13.644513,torminosus
-15.886443,8.674857,torminosus
-19.516924,12.690144,torminosus
-4.47814,-6.222495,torminosus
29.581133,-6.573803,torminosus
-2.5462554,-2.102752,torminosus
-18.081198,0.6893739,torminosus
-19.01829,6.263067,torminosus
2.103002,12.391381,torminosus
-20.409317,5.138362,torminosus
-0.58218104,-4.1229777,torminosus
-14.104861,7.4361925,torminosus
0.54861253,12.4550705,torminosus
0.13709824,0.09429264,torminosus
-9.341083,-9.261629,torminosus
-2.8837507,13.549379,torminosus
-10.761083,-10.985165,torminosus
-19.572605,14.141347,torminosus
31.971394,-7.3690734,torminosus
-0.462825,-11.744608,torminosus
-17.68991,5.8674083,torminosus
-15.339339,2.0926564,torminosus
7.847899,-0.9668316,torminosus
-16.614273,-5.184934,torminosus
3.2188106,7.10783,torminosus
-21.489742,11.483577,torminosus
-8.634222,-1.7221352,torminosus
-1.5761826,13.140883,torminosus
5.133739,-5.447102,torminosus
10.931963,5.5802097,torminosus
-6.332518,-9.028463,torminosus
0.2761917,-9.042303,torminosus
-12.770972,9.423224,torminosus
33.413437,-8.960794,torminosus
-12.328478,5.870022,torminosus
-5.009866,6.09251,torminosus
-0.76733506,3.1921577,torminosus
-17.782354,1.9833813,torminosus
16.045685,3.7017639,torminosus
25.139793,-4.750298,torminosus
-19.411215,3.20085,torminosus
8.381124,-1.344449,torminosus
-19.555399,12.599567,torminosus
-17.982153,7.996934,torminosus
11.449894,-11.346619,torminosus
6.623151,-5.2417774,torminosus
31.28143,-9.133015,torminosus
-10.554568,5.549353,torminosus
1.1167402,9.243226,torminosus
-16.747755,5.085379,torminosus
-20.37727,3.6975043,torminosus
-1.734634,7.9881988,torminosus
-15.865255,4.3565626,torminosus
-17.11252,11.748035,torminosus
32.74815,-12.829729,torminosus
0.5302827,12.438517,torminosus
-8.76114,-6.405771,torminosus
-18.926628,6.997242,torminosus
-19.42615,12.640419,torminosus
12.135766,9.218304,torminosus
3.7383382,-6.304815,torminosus
1.3070227,-3.6563692,torminosus
-0.8891271,9.774974,torminosus
-10.765315,-10.941495,torminosus
15.471874,-5.443428,torminosus
-19.696283,2.6655507,torminosus
-7.1995454,9.016625,torminosus
-1.8683095,-4.152374,torminosus
-3.437961,9.86222,torminosus
-5.85219,-4.873448,torminosus
-23.078043,3.2264318,torminosus
-18.666683,13.747037,torminosus
-13.546938,13.028277,torminosus
-12.611614,6.6484327,torminosus
3.003678,-7.970772,torminosus
-8.8924675,8.680975,torminosus
-3.6730208,10.812495,torminosus
6.768174,0.51116294,aurantiacum
30.56277,-6.361363,aurantiacum
5.7718883,-5.8473725,aurantiacum
-0.9413012,0.9630705,aurantiacum
-12.552973,1.9808699,aurantiacum
6.972139,-3.8647635,aurantiacum
30.373083,-7.72232,aurantiacum
-5.6067567,-5.155015,aurantiacum
19.293707,10.1064,aurantiacum
30.856186,-6.8598557,aurantiacum
20.333643,-4.0894995,aurantiacum
-5.3672547,-0.7791717,aurantiacum
4.7162824,-0.27672362,aurantiacum
15.447177,-0.81910735,aurantiacum
10.481332,0.5753665,aurantiacum
5.026455,-4.9146833,aurantiacum
-12.1101055,9.811931,aurantiacum
-4.3114166,-1.2454555,aurantiacum
4.121262,-0.98242754,aurantiacum
18.832054,2.775692,aurantiacum
19.042898,3.0153496,aurantiacum
-0.54544437,-6.7657747,aurantiacum
-11.416299,-5.4906683,aurantiacum
1.0506438,-9.661834,aurantiacum
31.680098,-6.734443,aurantiacum
-15.292071,-5.096635,aurantiacum
-14.263423,1.1242328,aurantiacum
6.289185,-1.1276728,aurantiacum
-4.980873,4.7925243,aurantiacum
13.715177,-1.5351759,aurantiacum
10.051388,-2.595264,aurantiacum
-14.307024,6.2304153,aurantiacum
-6.7424884,6.7937946,aurantiacum
-0.022482319,-4.598619,aurantiacum
34.838123,-8.0004015,aurantiacum
2.7006788,-1.9079416,aurantiacum
0.80624855,-4.8325334,aurantiacum
3.8280623,-2.9216046,aurantiacum
7.169564,-5.3755774,aurantiacum
-22.44701,3.7614295,aurantiacum
12.291535,3.2732327,aurantiacum
20.885164,-3.2628176,aurantiacum
-16.789896,0.7612094,aurantiacum
-15.172951,-7.8842635,aurantiacum
-2.791722,-5.164451,aurantiacum
3.1850696,11.754271,aurantiacum
19.226322,10.304439,aurantiacum
-3.737398,7.709745,aurantiacum
-13.474821,10.32946,aurantiacum
23.406483,-6.346991,aurantiacum
0.8598599,5.73768,aurantiacum
13.225605,-5.969994,aurantiacum
-1.2839675,-4.947187,aurantiacum
-17.85977,-4.344588,aurantiacum
15.474266,0.7394469,aurantiacum
10.633888,1.6128912,aurantiacum
-17.66692,6.6152544,aurantiacum
-8.805258,7.68135,aurantiacum
12.423851,0.07843858,aurantiacum
-14.853731,-2.9139817,aurantiacum
13.814244,0.822488,aurantiacum
-14.408581,-0.6334817,aurantiacum
-7.9449553,-0.24431977,aurantiacum
0.102746435,2.6858814,aurantiacum
30.807802,-8.574821,aurantiacum
8.292238,2.4969692,aurantiacum
18.809324,-4.369656,aurantiacum
2.7759628,3.8026698,aurantiacum
5.277303,1.3326768,aurantiacum
11.246442,-1.056293,aurantiacum
-4.9268985,-1.4477544,aurantiacum
-5.440946,-0.08353364,aurantiacum
13.810168,-7.4671226,aurantiacum
18.727417,10.295531,aurantiacum
-5.920382,1.7290238,aurantiacum
7.804131,9.544094,aurantiacum
-20.662172,1.3171015,aurantiacum
-0.29742387,3.041824,aurantiacum
-1.4899457,-6.853116,aurantiacum
10.492167,-6.113905,aurantiacum
1.0292481,6.4827776,aurantiacum
16.78533,-2.3829906,aurantiacum
1.8412398,-0.31226566,aurantiacum
9.977496,-4.7409253,aurantiacum
-3.002987,-6.82983,aurantiacum
-18.169931,4.4971733,aurantiacum
0.6299908,-8.544228,aurantiacum
1.4976383,1.0417421,aurantiacum
7.657775,-5.4392343,aurantiacum
-5.4849687,-12.4771385,aurantiacum
-7.4701114,-2.995161,aurantiacum
1.4015812,7.421183,aurantiacum
1.7428596,4.6749134,aurantiacum
0.60179704,0.75292397,aurantiacum
5.439116,-0.6249556,aurantiacum
9.395754,-3.5135143,aurantiacum
10.6498,-1.9107356,aurantiacum
-6.65031,-8.142627,aurantiacum
4.666144,1.7868379,aurantiacum
-11.446364,2.0616393,aurantiacum
-18.317652,2.017351,aurantiacum
-14.387505,7.5211964,aurantiacum
-19.180624,-0.80862147,aurantiacum
30.825865,-7.257675,aurantiacum
-13.880152,2.9856424,aurantiacum
-9.071085,4.8125887,aurantiacum
32.51172,-12.879592,aurantiacum
-7.945353,9.013863,aurantiacum
-0.12758936,-0.9277161,aurantiacum
6.849587,-6.189416,aurantiacum
8.686467,-0.37711006,aurantiacum
-4.2734365,-3.3541098,aurantiacum
12.849995,-1.3243672,aurantiacum
20.870895,2.2971356,aurantiacum
23.017477,-4.7129736,aurantiacum
27.611956,-8.528116,aurantiacum
13.985211,2.4127185,aurantiacum
-0.0062728617,-7.7870426,aurantiacum
13.4767,-8.672041,aurantiacum
-0.20257232,5.2095995,aurantiacum
3.9361718,1.9493897,aurantiacum
19.600105,-3.4032214,aurantiacum
19.214945,9.575252,aurantiacum
-16.04622,2.1506922,aurantiacum
29.933844,-6.875788,aurantiacum
7.822236,3.8148715,aurantiacum
-14.61495,0.6859365,aurantiacum
-4.6921234,-6.512784,aurantiacum
0.780919,5.7675986,aurantiacum
12.775638,-4.9170475,aurantiacum
21.158134,1.8747094,aurantiacum
2.2560065,0.6578959,aurantiacum
-15.07273,-0.4350539,aurantiacum
18.263184,2.646885,aurantiacum
19.970402,2.7359104,aurantiacum
-1.3280352,1.1041185,aurantiacum
-11.186608,-2.9678512,aurantiacum
-8.396716,5.1651382,aurantiacum
-10.061157,-0.123163,aurantiacum
-6.8384743,-1.5170004,aurantiacum
-6.60779,-0.9951985,aurantiacum
12.23745,-4.123012,aurantiacum
-1.7590299,3.6897883,aurantiacum
-0.65356266,4.763589,aurantiacum
10.2379265,1.1737826,aurantiacum
32.27335,-6.5092096,aurantiacum
-22.939777,3.0586956,aurantiacum
-14.991308,-1.4171299,aurantiacum
-8.442661,-0.121661186,aurantiacum
22.937134,-4.9481235,aurantiacum
30.945671,-7.4804783,aurantiacum
-18.293211,3.177645,aurantiacum
-9.904475,13.26923,aurantiacum
27.00938,-9.134527,aurantiacum
-16.705559,-2.8152807,aurantiacum
-20.341284,1.2817378,aurantiacum
6.536934,-1.3972672,aurantiacum
-21.28736,2.4611735,aurantiacum
5.307404,-0.39181447,aurantiacum
10.647166,-1.8309292,aurantiacum
-10.92126,7.6024504,aurantiacum
1.4981827,2.1029284,aurantiacum
9.480748,-7.1269755,aurantiacum
-11.080439,-0.9005021,aurantiacum
7.1261716,0.9509996,aurantiacum
-9.930414,-3.6674223,aurantiacum
5.5159993,-1.9437413,aurantiacum
-14.59565,5.7998576,aurantiacum
-9.852189,13.018663,aurantiacum
-0.24381,0.45775768,aurantiacum
17.680906,-3.3033576,aurantiacum
19.170862,4.431329,aurantiacum
-2.671398,3.5014224,aurantiacum
-1.7379013,-5.9639897,aurantiacum
-10.059901,0.3568031,aurantiacum
10.557899,0.37776387,aurantiacum
12.563066,-3.5559907,aurantiacum
-11.709108,5.1048217,aurantiacum
4.7982454,3.95991,aurantiacum
27.029886,-10.303202,aurantiacum
3.219313,-2.3072016,aurantiacum
6.9236326,-2.2498894,aurantiacum
-3.51785,4.607215,aurantiacum
-19.919298,9.707728,aurantiacum
8.407584,-5.4935765,aurantiacum
-17.55551,-3.036633,aurantiacum
-4.1684685,0.08952782,aurantiacum
7.771143,2.420163,aurantiacum
19.171982,3.375093,aurantiacum
-17.959782,1.3376809,aurantiacum
8.491946,-3.2539208,aurantiacum
2.117068,-12.426887,aurantiacum
-23.426998,1.980488,aurantiacum
31.32648,-5.862698,aurantiacum
0.31347707,6.6890917,aurantiacum
0.5837428,1.6026317,aurantiacum
-1.9426951,-1.7776282,aurantiacum
-11.459944,1.9643046,aurantiacum
-3.809629,-3.7832663,aurantiacum
-3.188715,-9.710452,aurantiacum
-7.752939,-1.0343424,aurantiacum
8.981257,3.238484,aurantiacum
-11.4914875,0.062868245,aurantiacum
9.504963,-1.2257049,aurantiacum
10.678949,6.642227,aurantiacum
12.683546,-2.259676,aurantiacum
-1.5743047,6.0320725,aurantiacum
-9.764637,3.1459327,aurantiacum
2.593683,7.61609,aurantiacum
-2.1719759,-7.655584,aurantiacum
-11.486494,15.1518955,aurantiacum
-9.932746,6.1082306,aurantiacum
31.347324,-5.721479,aurantiacum
4.6048365,-6.0371265,aurantiacum
4.012251,4.3763022,aurantiacum
19.036484,-3.7316124,aurantiacum
19.7731,-4.7083755,aurantiacum
20.42681,-5.08826,aurantiacum
-13.153186,-9.648651,aurantiacum
-4.818945,-6.8705997,aurantiacum
11.652975,4.0249267,aurantiacum
9.482909,-1.7807072,aurantiacum
18.352703,-4.983805,aurantiacum
2.4450822,8.067883,aurantiacum
18.90111,-4.4447365,aurantiacum
33.08476,-7.854456,aurantiacum
7.8452587,-1.9612337,aurantiacum
2.7336705,0.7689593,aurantiacum
-7.5409064,-13.871686,aurantiacum
-17.724339,2.2392447,aurantiacum
-9.962913,1.7483819,aurantiacum
-15.167534,-1.7755568,aurantiacum
-0.24543303,2.4381714,aurantiacum
-7.316052,4.3898606,aurantiacum
14.866771,2.3966303,aurantiacum
-8.676448,-2.1770675,aurantiacum
30.605469,-7.949943,aurantiacum
4.520895,-4.782305,aurantiacum
-12.986917,8.652294,procera
31.319553,-9.988266,procera
16.097153,-9.147441,procera
-7.420981,4.377162,procera
13.542299,-5.578126,procera
10.324725,-3.418426,procera
5.8716288,-6.86347,procera
12.450308,2.589459,procera
-0.63258845,12.013028,procera
0.7158128,10.664654,procera
10.088968,-1.5463965,procera
14.854544,-5.797056,procera
11.815093,-2.4881277,procera
30.841785,-9.7466345,procera
-15.553943,8.868971,procera
