UMAP 1,UMAP 2,Class
-3.2984731,7.093036,deterrimus
-5.389366,5.025034,deterrimus
-5.008993,6.2467556,deterrimus
-2.9817255,8.712939,deterrimus
-3.5671196,4.73909,deterrimus
-5.6222916,5.318351,deterrimus
-5.3575463,5.027514,deterrimus
-4.079449,8.808227,deterrimus
-3.9577107,6.9383492,deterrimus
-0.67140615,8.764593,deterrimus
-5.015439,6.4715166,deterrimus
-1.2932574,8.300852,deterrimus
-4.6972327,5.065332,deterrimus
-3.4570746,8.989428,deterrimus
-4.4561896,5.055154,deterrimus
-0.12423657,9.173841,deterrimus
5.0210137,8.423615,deterrimus
-0.6886398,9.51581,deterrimus
-3.9225843,8.029023,deterrimus
-5.585127,7.1064935,deterrimus
5.6737523,8.871688,deterrimus
-3.8216548,6.3054414,deterrimus
-4.790335,8.34492,deterrimus
-4.3413553,5.7161884,deterrimus
-1.0879714,8.6637335,deterrimus
-4.225012,7.1825056,deterrimus
-2.206424,5.7706604,deterrimus
-6.1306334,5.6883993,deterrimus
-2.0751665,6.3867426,deterrimus
-5.032237,8.118926,deterrimus
-4.0866537,7.4409976,deterrimus
-5.4732165,6.6940145,deterrimus
-3.3364186,5.506501,deterrimus
0.053729665,10.414218,deterrimus
-2.7891464,8.52376,deterrimus
-5.5962133,5.6674876,deterrimus
-3.267036,8.660301,deterrimus
-3.3780875,8.057467,deterrimus
0.15087993,8.891981,deterrimus
-2.7752032,9.560966,deterrimus
-3.7322996,7.082709,deterrimus
-5.3850784,6.8611503,deterrimus
-4.373569,6.6221585,deterrimus
-4.986259,5.1379013,deterrimus
-4.3787236,6.4786196,deterrimus
-2.1642401,8.437801,deterrimus
-0.5513511,7.780435,deterrimus
5.7496576,8.684676,deterrimus
-3.8136396,6.7398677,deterrimus
-5.375267,5.938326,deterrimus
-3.110449,7.91232,deterrimus
-5.258641,5.040046,deterrimus
-1.872237,8.229452,deterrimus
-3.6858335,7.088637,deterrimus
-0.9381692,8.382775,deterrimus
-1.8478391,8.201424,deterrimus
-2.150008,8.564828,deterrimus
-0.9540149,8.484179,deterrimus
-4.9700613,6.122734,deterrimus
-1.2534153,8.297245,deterrimus
-4.747598,5.6369762,deterrimus
1.5320278,9.235049,deterrimus
-3.6550298,8.419184,deterrimus
-6.1343007,6.306312,deterrimus
-2.7100914,6.675032,deterrimus
-3.8977077,8.037677,deterrimus
-4.4508343,6.1562986,deterrimus
5.316777,9.353907,deterrimus
-3.6341648,7.138695,deterrimus
-4.7858725,5.6538396,deterrimus
-1.0477729,8.895201,deterrimus
-4.2717957,5.3412514,deterrimus
-3.2331388,5.293496,deterrimus
-4.5289826,8.162022,deterrimus
-3.9510703,8.45421,deterrimus
-1.3298099,8.510049,deterrimus
-0.60957974,8.347196,deterrimus
0.3129896,9.331094,deterrimus
-4.477456,6.38357,deterrimus
-5.347927,5.3687387,deterrimus
-2.9726896,7.8633685,deterrimus
-4.253915,5.512909,deterrimus
-2.7509754,5.713674,deterrimus
-4.9968762,6.1001325,deterrimus
-3.7628171,6.595669,deterrimus
0.032099184,9.416259,deterrimus
-4.280343,7.3535953,deterrimus
-3.862226,9.117031,deterrimus
-2.360519,7.9167905,rufus
0.7001098,9.900358,rufus
0.6256535,9.958545,rufus
-0.7542795,9.179545,rufus
-3.9106276,8.668156,rufus
-1.271682,8.984482,rufus
-2.7757359,8.050165,rufus
-3.0786674,8.326513,rufus
-1.8840833,8.627682,rufus
1.1710691,8.767503,rufus
-3.6305082,9.181756,rufus
-3.9247396,5.6382003,rufus
0.034054745,10.858863,rufus
-5.7576146,6.8033986,rufus
-4.5049014,7.7667165,rufus
-2.234136,7.140295,rufus
0.6113644,9.99403,rufus
-4.2094545,6.360771,rufus
-4.2990365,6.897261,rufus
4.130766,8.597896,rufus
-3.4212558,9.19952,rufus
1.2495824,8.7993145,rufus
-3.0538797,8.80765,rufus
-3.7344584,7.683872,rufus
-2.3588912,7.9213524,rufus
-4.6348376,6.105714,rufus
-0.65335375,9.233632,rufus
-3.3350632,8.290772,rufus
-3.198465,8.381906,rufus
-2.964558,7.961714,rufus
-2.895776,8.277538,rufus
-3.2954273,8.421089,rufus
-4.421171,7.331376,rufus
-4.07609,7.550964,rufus
-3.7813818,8.046472,rufus
-1.8926983,9.013703,rufus
-2.214949,6.9015627,rufus
0.0708738,10.724601,rufus
-2.9107661,7.041053,rufus
-5.804331,6.1927233,rufus
-4.5918202,8.2094345,rufus
-5.5420575,7.049163,rufus
-2.5522072,8.534234,rufus
-4.3929334,7.8346553,rufus
-3.2509003,9.264363,rufus
-4.4654307,5.262298,rufus
-2.6292922,7.9463634,rufus
-0.8478051,9.4758215,rufus
5.03834,9.142494,rufus
-2.3260365,7.5847597,rufus
-0.8988293,8.820531,rufus
-3.739339,8.102261,rufus
4.6041827,8.573472,rufus
-1.9653785,8.023118,rufus
-4.191457,6.378469,rufus
-1.0549977,8.353592,rufus
-2.4950933,8.67971,rufus
-0.02432129,8.2473545,rufus
-1.369838,8.118028,rufus
-3.8824377,7.873234,rufus
-4.5150843,7.226802,rufus
-3.2405174,6.4390492,rufus
-2.2894504,8.339256,rufus
-4.4982896,6.362422,rufus
-5.1500835,6.6231194,rufus
-0.98573977,8.835988,rufus
-5.973233,6.3343406,rufus
-3.958384,5.84273,rufus
-1.6762931,8.775069,rufus
0.9996676,8.947572,rufus
-4.5676103,7.556,rufus
-0.52905375,7.9103646,rufus
-4.115015,7.638799,rufus
-3.9860463,8.058799,rufus
-3.0493982,7.2318664,rufus
-2.798729,5.681698,rufus
-1.2287632,8.8362055,rufus
-2.7451265,7.7240267,rufus
-3.4054248,8.23732,rufus
-4.61229,6.2163806,rufus
-3.9988341,6.1298842,rufus
-2.5492709,8.836238,rufus
5.804055,8.410879,rufus
-4.3945646,7.757341,rufus
-2.1626482,7.9762254,rufus
-3.6341758,9.139864,rufus
-3.5422907,9.130789,rufus
-1.4209192,8.013817,rufus
-4.326343,8.507851,rufus
-5.5587397,6.2083397,rufus
-0.14962986,8.539148,rufus
-2.865629,8.583153,rufus
-2.1885643,7.66494,rufus
-0.52645874,9.46213,rufus
-0.5899566,8.13042,rufus
-1.8663231,7.170568,rufus
-5.1769757,7.32605,rufus
-1.3250151,8.453899,rufus
-4.014969,7.628134,rufus
-1.9389762,9.330291,rufus
-3.5166416,8.99696,rufus
-3.8118155,7.937315,rufus
4.9405904,9.56796,rufus
-6.361502,5.524158,rufus
0.20611314,9.335572,rufus
-4.894797,7.201513,rufus
-3.3121192,7.7119937,rufus
-5.1503763,6.316964,rufus
-2.8924413,9.087468,rufus
-3.4410594,7.9636545,rufus
-5.1998677,5.5214734,rufus
-3.8436115,7.0656924,rufus
4.49023,8.73065,rufus
-1.8314877,8.819587,rufus
-0.099266924,9.433261,rufus
-4.9975476,7.698507,rufus
1.441576,8.890347,rufus
-0.56453925,8.695174,rufus
-3.0715666,7.132717,rufus
-3.7751708,6.343294,rufus
-1.4625337,8.001868,rufus
-4.9247723,6.039187,rufus
-5.925569,6.2971845,rufus
-1.3715694,7.8528953,rufus
-2.3396165,8.281299,rufus
4.6795254,8.693174,rufus
-4.7735,8.0260725,rufus
-3.2226105,8.1102495,rufus
-1.2112126,9.152773,rufus
-5.7588153,6.662904,rufus
0.49704602,8.849531,rufus
0.16831863,8.6337595,rufus
-6.209475,6.01431,rufus
-3.9794903,8.755073,rufus
-4.6356115,7.908291,rufus
-4.7783113,7.522905,rufus
-3.8708231,8.589828,rufus
-5.986924,5.9255176,rufus
-2.4353325,8.423299,rufus
-0.26296738,9.453007,rufus
-1.541476,8.437323,rufus
-3.9155931,5.111194,rufus
-3.0172691,9.014368,rufus
-2.5240357,8.173875,rufus
-3.5544593,6.239831,rufus
-1.4298897,8.744472,rufus
-3.8877265,8.639222,rufus
1.2289963,8.7895975,rufus
-5.922312,6.018946,rufus
-4.286405,8.167876,rufus
-1.1138527,8.32529,rufus
0.6231099,9.927211,rufus
-4.146069,7.4438663,rufus
-5.8721786,7.1409354,rufus
-1.5985823,9.3490715,rufus
0.6481093,9.750652,rufus
-4.9149017,6.540326,rufus
-0.89835113,9.388771,rufus
0.0013364599,10.2572,rufus
5.7981315,8.267422,rufus
-3.913952,4.8574905,rufus
-0.50771356,8.289603,rufus
-6.1891537,5.3125706,rufus
-1.9525024,8.786129,rufus
-4.324887,8.233743,rufus
-4.0865707,8.808132,rufus
5.1053185,8.471998,rufus
-5.7564325,6.5639133,rufus
-3.1915627,7.688267,rufus
-4.450215,5.8088856,rufus
-4.360193,7.8976665,rufus
-3.4389946,8.23905,rufus
-1.2446672,9.060691,rufus
-5.8724117,6.4908524,rufus
-2.5561447,8.897685,rufus
-0.93550617,8.599711,rufus
-5.671984,6.444133,rufus
-5.6278253,6.572213,rufus
-4.0567756,8.897214,rufus
-4.7578497,7.9552503,rufus
-4.119033,7.618734,rufus
0.8398667,9.071417,rufus
-3.7351391,7.558897,rufus
-2.5820806,8.040791,rufus
-5.278632,6.7065253,rufus
-3.2291965,9.182303,rufus
-3.519652,9.258785,rufus
-4.060735,7.5365973,rufus
-3.7606797,8.1854515,rufus
-2.1406915,8.033532,rufus
-2.6894486,8.531661,rufus
-4.073025,7.762036,rufus
-3.4060874,8.177753,rufus
-2.3349254,7.3861413,rufus
0.0643918,9.425165,rufus
-2.017476,6.449269,rufus
-3.7407222,7.6344504,rufus
-6.443809,5.1683617,rufus
-1.368359,7.8554883,rufus
1.206137,8.813039,rufus
-2.685246,7.8766394,rufus
4.620621,8.601743,rufus
-5.2067204,5.242689,rufus
-5.1020427,7.62087,rufus
-4.3884616,8.377529,rufus
-2.817738,9.174585,rufus
-3.093097,5.2942595,rufus
-3.167235,8.314239,rufus
-3.7414086,4.978996,rufus
-0.5697908,8.358882,rufus
-3.701036,9.168006,rufus
-4.2342324,7.4851503,rufus
-2.5533614,7.23278,rufus
5.50185,8.823394,rufus
-3.7088747,8.493075,rufus
-2.6829677,9.047707,rufus
-3.4618335,9.107595,rufus
-3.546914,6.7273197,rufus
-4.3261485,8.572386,rufus
0.1786406,8.905701,rufus
-4.146632,7.8181057,rufus
-2.921203,6.5809016,rufus
-2.3206003,9.522674,rufus
-3.8623393,6.589689,rufus
-1.2310485,9.217848,rufus
0.7935817,8.81573,rufus
5.0222716,8.858836,rufus
-5.3020387,6.150645,torminosus
-4.3501067,7.8078465,torminosus
-4.3343716,5.0763593,torminosus
4.952604,9.502974,torminosus
1.0210317,8.668476,torminosus
-4.2438817,5.6578794,torminosus
-3.7934673,6.238119,torminosus
5.468162,8.86137,torminosus
-3.665099,5.197618,torminosus
-3.2137125,9.334949,torminosus
-2.9229336,8.065569,torminosus
-5.360362,5.000557,torminosus
-4.549931,5.2098927,torminosus
-6.0257225,5.742719,torminosus
-4.199024,5.9478354,torminosus
-6.13465,6.195009,torminosus
-3.1978657,5.345252,torminosus
-4.135738,6.2326756,torminosus
-2.2166772,6.6195908,torminosus
-2.7214198,5.3791227,torminosus
-5.142204,5.7023287,torminosus
-2.752054,5.1157,torminosus
4.9399686,8.626329,torminosus
-0.67177236,7.5589347,torminosus
-4.0654025,4.871909,torminosus
-2.2820575,5.9723883,torminosus
-0.24221972,8.361949,torminosus
-4.7308774,4.7275124,torminosus
-5.7029476,5.87224,torminosus
-1.0346686,8.758353,torminosus
-1.8786517,8.530537,torminosus
-4.393836,6.074605,torminosus
5.008026,8.688892,torminosus
-1.1009077,8.9238,torminosus
-3.2543375,9.177461,torminosus
-6.0337124,5.996606,torminosus
-0.87190807,8.253023,torminosus
-0.50325704,7.6819663,torminosus
-3.4091823,5.573199,torminosus
-2.4354002,7.397147,torminosus
-2.773699,5.168906,torminosus
-1.9123043,8.004163,torminosus
-2.13939,9.445294,torminosus
-0.7103505,8.378078,torminosus
0.26027057,9.302432,torminosus
-2.2373986,6.9926057,torminosus
5.3424425,9.380403,torminosus
-4.1198645,7.403071,torminosus
-0.6367523,7.4625406,torminosus
-2.8590262,7.1967435,torminosus
-2.441822,6.658034,torminosus
-2.2665672,6.6394315,torminosus
5.5901885,8.5619,torminosus
-2.8520715,5.2484417,torminosus
-2.83813,6.919541,torminosus
-5.3712063,6.676964,torminosus
-2.6740155,6.181538,torminosus
-2.337703,7.8088603,torminosus
-1.9560206,8.656525,torminosus
-5.230192,4.903905,torminosus
-3.3764074,5.7554097,torminosus
-1.6343107,7.6560693,torminosus
-0.095957235,8.595856,torminosus
-5.79621,5.7147856,torminosus
-3.2233794,8.893666,torminosus
1.70197,9.101155,torminosus
-4.1230755,6.975062,torminosus
-5.3667097,5.485266,torminosus
-1.7204952,8.442564,torminosus
-4.324864,4.789133,torminosus
-3.666119,5.6547866,torminosus
-4.6520004,5.949769,torminosus
-4.1446896,5.49171,torminosus
-2.8829362,5.073728,torminosus
-1.6402001,8.699322,torminosus
-2.8334339,9.481038,torminosus
-2.7305198,5.0949693,torminosus
-1.5883467,7.4964595,torminosus
0.04987631,11.088044,torminosus
-3.6151857,6.1982737,torminosus
-2.9417112,5.9717865,torminosus
-3.6995442,7.633624,torminosus
-6.222414,6.074479,torminosus
-3.1006963,5.291317,torminosus
-5.2815237,5.5295095,torminosus
-1.6622436,7.200618,torminosus
-6.1318774,5.337956,torminosus
-4.102446,8.161292,torminosus
-1.2896307,9.54827,torminosus
-3.532772,4.9770017,torminosus
-2.3576777,6.0530066,torminosus
-2.360428,5.797336,torminosus
-1.7164526,6.8283043,torminosus
-6.106041,6.3682275,torminosus
-3.4316075,5.1965866,torminosus
-1.2437254,7.952062,torminosus
-2.1363218,8.776964,torminosus
-0.029311072,10.221618,torminosus
-4.4832315,5.443891,torminosus
-5.773637,6.4377537,torminosus
-2.4885702,6.3979297,torminosus
-4.2538877,6.37178,torminosus
-4.0067945,6.0735507,torminosus
-3.876193,6.353521,torminosus
-4.0380282,5.881479,torminosus
-2.4346375,6.7700934,torminosus
-3.505543,7.1129136,torminosus
-0.86994123,8.564966,torminosus
-1.7098967,8.488638,torminosus
-3.1679544,7.51665,torminosus
-3.0981724,5.3775053,torminosus
-5.185143,5.0594616,torminosus
-1.8203748,9.170451,torminosus
-3.1987946,6.5482745,torminosus
-1.3536755,8.687279,torminosus
0.08473998,11.068605,torminosus
-1.0390146,7.882734,torminosus
-4.2550473,7.280192,torminosus
-4.4534836,5.4705815,torminosus
-2.7369494,6.685094,torminosus
-5.4897537,5.0518255,torminosus
5.4476438,9.274799,torminosus
-2.0881805,6.7957983,torminosus
-3.1415353,6.2290473,torminosus
-4.491521,5.878642,torminosus
-4.56556,5.8635774,torminosus
-3.9474065,5.7160606,torminosus
-2.849288,5.017721,torminosus
-5.0756717,5.003365,torminosus
-2.4755652,6.8125653,torminosus
-5.7022285,5.900358,torminosus
-0.79568875,7.3760376,torminosus
-1.8391243,7.224903,torminosus
-4.2388415,6.185241,torminosus
-5.145872,5.0199523,torminosus
5.184895,9.096644,torminosus
0.9691326,9.068646,torminosus
-3.6722445,6.436474,torminosus
-3.0755131,5.0073056,torminosus
-4.3337336,6.2678638,torminosus
-0.992715,7.8125873,torminosus
-4.1964293,6.1324897,torminosus
5.1754527,9.463173,torminosus
-4.6908083,5.41725,torminosus
-3.9770484,7.47224,torminosus
-4.2864223,5.131081,torminosus
-2.6121674,6.4457946,torminosus
-3.1268992,6.387131,torminosus
-2.555464,7.748855,torminosus
-1.8819681,6.8835974,torminosus
-2.1505914,6.326373,torminosus
-4.20382,6.0370774,torminosus
-1.1542575,8.148972,torminosus
-2.2966428,8.152412,torminosus
-1.754788,7.652995,torminosus
-3.0531466,7.0045195,torminosus
-5.58399,6.3381715,torminosus
-5.362319,5.983169,torminosus
-3.818551,7.5573053,torminosus
-3.5017314,6.0562534,torminosus
-3.8467016,7.1901383,torminosus
-2.1057503,7.7112374,torminosus
-3.7081745,5.655342,torminosus
-3.442064,4.8638053,torminosus
-4.81056,5.405557,torminosus
-3.3769746,4.806674,torminosus
-4.134664,8.769614,torminosus
4.9044347,8.738609,torminosus
-3.6322217,6.1148705,torminosus
-5.7415104,6.666625,torminosus
-5.3723173,5.1501055,torminosus
-3.0046248,5.7894135,torminosus
-5.8016334,5.081102,torminosus
-3.640879,8.951693,torminosus
-4.8665977,5.863738,torminosus
-2.1481128,6.3204975,torminosus
-2.7016563,8.376147,torminosus
-2.5099838,5.6388545,torminosus
-2.6002622,5.5425024,torminosus
-3.1035452,5.1656394,torminosus
-3.4601703,5.0287585,torminosus
5.168005,9.130971,torminosus
-3.021085,9.21284,torminosus
-5.3934665,5.2617097,torminosus
-5.0749507,7.0819864,torminosus
-1.4474632,8.519839,torminosus
-4.611,4.966237,torminosus
-3.0267324,7.4849615,torminosus
-4.275664,4.7553163,torminosus
-4.0254393,6.750738,torminosus
-2.2597768,6.069605,torminosus
-2.3581233,8.954239,torminosus
-1.5367249,7.6405883,torminosus
-2.51198,5.325414,torminosus
-3.733812,9.048423,torminosus
-4.3537936,5.8141413,torminosus
5.4415727,9.232684,torminosus
-4.484275,5.4483495,torminosus
-2.951979,6.8953643,torminosus
-3.348339,7.851608,torminosus
-5.8078847,6.0826626,torminosus
-0.09791876,8.58367,torminosus
4.5113034,9.133966,torminosus
-5.5492454,5.8270574,torminosus
-1.1564845,8.693174,torminosus
-3.383118,4.7964487,torminosus
-4.994466,5.048036,torminosus
-0.7978039,7.722376,torminosus
-1.5163081,8.688586,torminosus
5.4180055,8.820009,torminosus
-4.3344827,6.4154997,torminosus
-2.4971716,7.141923,torminosus
-5.250502,5.5231295,torminosus
-5.9163117,5.585804,torminosus
-3.137917,6.8969903,torminosus
-5.037016,5.563178,torminosus
-3.823477,5.1126456,torminosus
5.796801,8.310909,torminosus
-2.0610623,6.2517905,torminosus
-2.8341749,5.5029345,torminosus
-5.347117,5.0339684,torminosus
-3.2481837,4.8366065,torminosus
-2.0076468,6.20204,torminosus
-2.3102074,9.152902,torminosus
-2.2777276,6.4929442,torminosus
-2.6029367,6.6056457,torminosus
-3.1406913,5.173997,torminosus
-0.2962606,8.622013,torminosus
-5.8655577,5.7310386,torminosus
-3.7473521,6.3095403,torminosus
-3.3477798,8.993097,torminosus
-2.4514258,6.8089733,torminosus
-3.570498,7.1815004,torminosus
-6.4979463,5.242475,torminosus
-3.2220678,4.9438224,torminosus
-4.320322,6.0785165,torminosus
-4.541861,5.4398394,torminosus
-2.7136993,8.994119,torminosus
-3.7679493,5.9337826,torminosus
-2.5985909,6.428231,torminosus
-1.8683901,8.196654,aurantiacum
4.8033175,9.186113,aurantiacum
-2.2485008,8.954602,aurantiacum
-3.6493301,8.193342,aurantiacum
-5.1845894,6.88989,aurantiacum
-1.5871673,8.744096,aurantiacum
5.160476,8.944421,aurantiacum
-1.8815609,7.8334804,aurantiacum
0.0693171,10.952132,aurantiacum
5.0680375,9.110786,aurantiacum
1.191573,8.926767,aurantiacum
-4.132233,8.313961,aurantiacum
-2.6004179,8.569242,aurantiacum
0.058083646,8.974291,aurantiacum
-1.0711817,8.707736,aurantiacum
-1.8795199,9.155781,aurantiacum
-4.4394207,6.2051573,aurantiacum
-3.8990262,8.129916,aurantiacum
-1.9634805,8.696915,aurantiacum
0.18530637,10.025412,aurantiacum
0.21585752,10.109822,aurantiacum
-3.6522646,9.214229,aurantiacum
-4.387743,8.495317,aurantiacum
-3.706125,9.001457,aurantiacum
5.158055,9.108614,aurantiacum
-4.5558915,4.9290595,aurantiacum
-5.5583262,6.7678795,aurantiacum
-1.719968,8.908877,aurantiacum
-3.5303192,6.830726,aurantiacum
-0.4309112,8.771105,aurantiacum
-1.0970925,8.933527,aurantiacum
-4.5505624,5.889933,aurantiacum
-3.2616494,6.008503,aurantiacum
-2.8134527,8.952222,aurantiacum
5.3153825,9.318854,aurantiacum
-2.704889,8.69889,aurantiacum
-2.7710352,8.467196,aurantiacum
-2.1966028,8.628505,aurantiacum
-1.6295334,9.210123,aurantiacum
-6.3722286,5.21573,aurantiacum
-0.75881696,8.189403,aurantiacum
1.122946,9.0278425,aurantiacum
-6.014552,6.425129,aurantiacum
-4.754511,7.889225,aurantiacum
-3.8033297,8.9401,aurantiacum
-2.0597878,7.2494307,aurantiacum
0.09672028,11.030037,aurantiacum
-2.9402478,7.0273204,aurantiacum
-3.9323163,5.777904,aurantiacum
1.6565264,8.92129,aurantiacum
-2.5378697,7.36566,aurantiacum
-0.21591397,8.517939,aurantiacum
-3.7293096,9.305032,aurantiacum
-4.48012,5.0021057,aurantiacum
-0.84633106,9.353739,aurantiacum
-0.73560274,8.226658,aurantiacum
-5.0871267,5.0630307,aurantiacum
-4.2201715,6.6743684,aurantiacum
-0.5288991,8.33901,aurantiacum
-5.3514185,6.293698,aurantiacum
-0.5898669,8.173949,aurantiacum
-5.1431894,6.1782017,aurantiacum
-4.565697,8.090464,aurantiacum
-2.9530962,8.5424595,aurantiacum
5.2364907,8.742016,aurantiacum
-1.3755188,7.9184637,aurantiacum
0.8766699,8.70361,aurantiacum
-2.4365418,7.8958974,aurantiacum
-2.249982,8.346528,aurantiacum
-0.82268786,8.662867,aurantiacum
-4.1640787,8.333017,aurantiacum
-3.8204591,8.099298,aurantiacum
-0.26034454,9.331853,aurantiacum
0.052812237,11.018979,aurantiacum
-4.2616496,7.721937,aurantiacum
-1.5789151,8.045976,aurantiacum
-6.216111,5.572551,aurantiacum
-3.1986449,8.151272,aurantiacum
-3.5970495,9.159914,aurantiacum
-1.2113597,9.1744585,aurantiacum
-3.3644886,6.9488025,aurantiacum
0.27395818,9.340654,aurantiacum
-2.5944614,8.507909,aurantiacum
-0.9167534,8.321129,aurantiacum
-4.175115,9.038658,aurantiacum
-5.125891,5.6528344,aurantiacum
-3.6400466,8.794549,aurantiacum
-2.5887992,8.337595,aurantiacum
-1.6349951,9.329683,aurantiacum
-4.3001065,8.75357,aurantiacum
-3.7672236,7.5697484,aurantiacum
-2.5228503,7.342771,aurantiacum
-2.8120797,7.8275976,aurantiacum
-2.6128864,8.286552,aurantiacum
-1.8537469,8.756787,aurantiacum
-1.4813786,9.152839,aurantiacum
-0.6446193,8.979811,aurantiacum
-2.641118,5.127766,aurantiacum
-2.091841,8.134132,aurantiacum
-5.0777354,7.662185,aurantiacum
-6.123914,6.059339,aurantiacum
-5.0351763,5.47726,aurantiacum
-5.7975717,6.4304004,aurantiacum
5.0233707,9.044325,aurantiacum
-5.3892612,6.5583034,aurantiacum
-3.81808,6.591678,aurantiacum
5.762408,8.295936,aurantiacum
-3.753924,6.3023987,aurantiacum
-2.816555,8.132232,aurantiacum
-1.8790926,9.34863,aurantiacum
-1.076025,8.883608,aurantiacum
-4.0288,8.255676,aurantiacum
-0.51403856,9.008892,aurantiacum
0.6108634,9.997485,aurantiacum
1.5719676,9.238604,aurantiacum
4.658655,8.5537405,aurantiacum
-0.34196588,8.129779,aurantiacum
-3.5622728,9.226786,aurantiacum
-0.4691682,9.5333,aurantiacum
-3.1588156,7.539301,aurantiacum
-2.0124803,7.811313,aurantiacum
0.89973444,8.704699,aurantiacum
0.107052274,10.8202305,aurantiacum
-5.590371,6.5488224,aurantiacum
4.919417,8.86009,aurantiacum
-2.3242097,9.0412855,aurantiacum
-5.702283,6.5947523,aurantiacum
-4.4588466,8.610606,aurantiacum
-2.6089225,7.363734,aurantiacum
-0.57624894,8.759809,aurantiacum
0.69386446,9.879569,aurantiacum
-2.6849816,8.207674,aurantiacum
-5.6667476,6.783219,aurantiacum
0.1611032,9.999373,aurantiacum
0.29030526,10.141447,aurantiacum
-4.17636,8.4561205,aurantiacum
-4.6597953,7.538947,aurantiacum
-3.9683506,6.9395247,aurantiacum
-4.661647,8.102906,aurantiacum
-4.3880343,8.625499,aurantiacum
-4.811073,7.914849,aurantiacum
-0.658414,8.789262,aurantiacum
-3.32672,7.746167,aurantiacum
-3.662415,7.9031806,aurantiacum
-0.9913779,8.113321,aurantiacum
5.116515,9.109059,aurantiacum
-6.1961603,5.222055,aurantiacum
-5.094802,7.6412873,aurantiacum
-4.569906,7.850729,aurantiacum
1.5887871,9.1431055,aurantiacum
5.1302805,8.81605,aurantiacum
-5.4732747,5.5955257,aurantiacum
-4.54747,7.902898,aurantiacum
4.671206,8.45597,aurantiacum
-5.059412,5.632546,aurantiacum
-6.097405,5.765196,aurantiacum
-1.2882432,8.988532,aurantiacum
-6.2135673,5.6054688,aurantiacum
-1.7863456,8.608527,aurantiacum
-1.145756,8.643691,aurantiacum
-4.4520288,6.799708,aurantiacum
-2.7293742,7.7490063,aurantiacum
-1.2887728,8.734515,aurantiacum
-4.4680037,7.0878086,aurantiacum
-1.7187634,8.830053,aurantiacum
-3.6202006,5.275601,aurantiacum
-2.210456,8.656648,aurantiacum
-4.8711195,5.874649,aurantiacum
-4.8050036,7.6243033,aurantiacum
-3.642026,8.364959,aurantiacum
0.51452744,8.864747,aurantiacum
0.04232403,10.485516,aurantiacum
-3.6654112,7.439669,aurantiacum
-3.7112298,9.02985,aurantiacum
-4.709303,7.9315443,aurantiacum
-0.81545174,8.615138,aurantiacum
-0.8302,9.067532,aurantiacum
-4.7349596,5.9657326,aurantiacum
-2.510869,8.19353,aurantiacum
4.1997557,8.779518,aurantiacum
-2.065992,8.560914,aurantiacum
-1.629877,8.417155,aurantiacum
-5.007497,7.3933916,aurantiacum
-4.626447,4.8854775,aurantiacum
-1.38643,9.215577,aurantiacum
-4.9629416,5.2989955,aurantiacum
-4.043426,7.785342,aurantiacum
-1.571349,8.179158,aurantiacum
0.15976878,10.210891,aurantiacum
-6.1727085,6.351056,aurantiacum
-1.3763384,8.935495,aurantiacum
-2.9171386,9.10632,aurantiacum
-6.307827,5.482292,aurantiacum
5.0236897,9.190321,aurantiacum
-4.5588326,6.7004786,aurantiacum
-2.9120226,8.370578,aurantiacum
-3.0060382,8.255331,aurantiacum
-5.076466,7.617161,aurantiacum
-4.175451,8.105822,aurantiacum
-4.2720203,9.042758,aurantiacum
-4.341168,8.228646,aurantiacum
-1.7388011,8.318215,aurantiacum
-5.341567,7.248451,aurantiacum
-0.9602481,8.747853,aurantiacum
-1.075155,8.486964,aurantiacum
-0.7078664,9.03167,aurantiacum
-2.91287,6.891555,aurantiacum
-5.225297,6.823249,aurantiacum
-2.9091544,7.7052636,aurantiacum
-3.935155,9.1935215,aurantiacum
-4.8480735,7.3051004,aurantiacum
-3.9379091,6.7853665,aurantiacum
5.001957,9.13549,aurantiacum
-2.4636953,9.390636,aurantiacum
-2.44183,8.290163,aurantiacum
0.67140085,8.84553,aurantiacum
1.0982435,8.82364,aurantiacum
1.2896204,8.9155,aurantiacum
-4.112947,7.654801,aurantiacum
-3.9931662,8.64505,aurantiacum
-0.82479876,7.951537,aurantiacum
-1.1945918,8.583089,aurantiacum
0.8753885,9.185623,aurantiacum
-2.8570442,7.675174,aurantiacum
0.84534746,8.635929,aurantiacum
5.3830547,9.275969,aurantiacum
-1.6111394,9.109166,aurantiacum
-2.421345,8.310688,aurantiacum
-3.9493616,8.42412,aurantiacum
-5.846651,6.1450725,aurantiacum
-4.9531097,7.151608,aurantiacum
-5.23904,6.120571,aurantiacum
-3.2841067,8.197623,aurantiacum
-3.5846744,6.858553,aurantiacum
0.43180418,8.337418,aurantiacum
-4.6864924,7.0587845,aurantiacum
5.103477,8.79357,aurantiacum
-2.3016667,8.953011,aurantiacum
-3.4285302,6.1086535,procera
5.538539,8.895276,procera
-1.7244692,7.9476438,procera
-3.4342153,6.538041,procera
-0.342184,8.456472,procera
-0.8909773,8.945965,procera
-2.5557718,9.441938,procera
-0.72117865,7.9892936,procera
-2.095836,6.4891787,procera
-1.870693,6.9593635,procera
-1.0499811,8.617531,procera
0.16223422,8.549399,procera
-0.83805734,8.776959,procera
5.424422,8.622753,procera
-4.4304137,5.458776,procera
-2.646864,5.8620563,procera
5.177237,8.506293,procera
