PCA 1,PCA 2,Class
-159.78198281131458,-12.303795638199336,amanita
-175.19477992304104,-126.66731197971014,amanita
529.7786935186429,146.20004454055388,amanita
-143.4785184706138,-70.76349929662412,amanita
65.55317503730625,-58.93229552149243,amanita
142.45777299811283,25.532477676637928,amanita
-148.18112166817411,-8.256770674761334,amanita
111.74808527540758,-138.19588151784828,amanita
144.4768153098877,-201.58072658821973,amanita
-218.99212647538567,2.00076551160704,amanita
-311.4366508433074,-75.84568920775091,amanita
652.6783274467809,138.1661893940897,amanita
-213.6916868043556,52.42667253584417,amanita
-117.89746141178875,23.20960076966773,amanita
-118.60054461667563,-26.96128912327655,amanita
646.502038231503,44.57064090969988,amanita
310.2461351011887,-117.77624697776034,amanita
-154.00776389753878,-79.70938124960885,amanita
-132.12812933983693,28.36729068950989,amanita
42.53623109321728,-41.01612097207583,amanita
-279.4946117219643,-11.11300214896662,amanita
772.7668560045514,104.52922526652269,amanita
788.788010030544,153.55178543112729,amanita
251.5968105306985,-22.247766966831158,amanita
-119.98412260256616,1.2689356841628137,amanita
130.89308447878423,-19.19885428868365,amanita
-345.0627246701804,-83.88397962221353,amanita
582.4793869926682,90.19023972491745,amanita
20.63257235792741,14.345962744275935,amanita
-203.46631317823025,18.914925991656126,amanita
569.5206433536147,109.5357955166368,amanita
-102.20593005198307,-12.339402870067394,amanita
-79.28595063976589,54.03324123673349,amanita
-158.58810113650063,103.1524682613909,amanita
-134.96947378003156,22.40753345322656,amanita
-144.89463180271383,-27.560425993844284,amanita
-310.9703594096235,-117.87457334202942,amanita
555.1136926938218,107.7583064217726,amanita
-82.11162959868882,-92.43245213353472,amanita
519.0489766909826,54.455312620625016,amanita
43.59172917219217,22.58637883513638,amanita
64.03231635036414,-30.052452684723555,amanita
-223.2171019735297,-31.55358720722329,amanita
778.2862030821484,79.41229162107588,amanita
562.0242651704278,5.412623190565502,amanita
47.34132087570759,-17.10019162950485,amanita
-29.282301765262904,-94.76336391236342,amanita
52.709717151646586,30.630750670111546,amanita
-78.71064421845516,-47.1631964389918,amanita
723.4583401897481,114.86140317453626,amanita
144.30283375287488,67.76876155407086,amanita
2.891616662961892,59.6470503994502,amanita
-123.2814842220962,-12.28466184603352,amanita
-136.5594545901481,-25.77115785685415,amanita
-190.4994008189732,3.661491798715248,amanita
-163.87067568767722,5.529769155591291,amanita
-37.15279335336135,-1.6937883484136562,amanita
-143.74352080879558,-92.26680759633336,amanita
111.74808527540758,-138.19588151784828,amanita
-126.55659336982347,42.25873587979815,boletus
35.04080991833556,-39.37189730284495,boletus
-73.09594751831686,80.13764432054447,boletus
676.7979173118773,-41.77133555871144,boletus
-58.24037946247599,130.23368366186136,boletus
222.01102113845147,-125.8029333246726,boletus
48.04035365482745,-81.79089117100426,boletus
314.516152349894,-242.82957749265236,boletus
57.20194251180901,20.12502584093808,boletus
-74.31893696798646,37.49317253913111,boletus
-142.03924491110573,42.9461563809662,boletus
3.469588325847941,-58.38470678031326,boletus
137.7979836662375,65.00285620560285,boletus
17.57375852281846,-56.64256107945835,boletus
-84.74383383513317,-104.9611403209898,boletus
-218.95839875146456,-39.938128863286224,boletus
-39.58634592568789,47.32791134419522,boletus
27.82737264280232,40.53222394218158,boletus
-140.45093803100946,-2.65805307254936,boletus
71.89929003468995,14.04959254268006,boletus
-290.71668428667573,55.14497782488427,boletus
168.21962626560097,-33.60606298398303,boletus
336.4074535636993,-86.24882591568658,boletus
-34.31076622696159,-36.58975168315297,boletus
194.0694060010703,76.4452414939831,boletus
-269.629056936534,-51.8027824613824,boletus
47.16027550847407,9.977010079234525,boletus
603.0802156676544,-129.2961541951256,boletus
-306.44280048108203,-23.847616686290927,boletus
119.71919004166692,18.689975580682283,boletus
-117.30019247200548,113.63592958098069,boletus
88.097852389342,-72.71253416499118,boletus
469.98091555030976,124.7509571848586,boletus
-100.19543927752018,74.8820274035631,boletus
150.0614395807353,20.944175764864013,boletus
-32.59371090913186,38.0754603105726,boletus
-85.27691965856354,-125.89687661121076,boletus
147.4513611346149,128.52164686992018,boletus
-19.80820951749793,-30.006380739191684,boletus
22.20142412295948,42.23390451324784,boletus
-151.2385778345212,8.805725455991187,boletus
-105.31901275766587,-54.16977844749867,boletus
507.0960524306846,-105.81163338602676,boletus
89.27170332753889,-77.7068873168451,boletus
-168.86148486185286,36.30993702418073,boletus
-213.9758712057471,38.72110816186262,boletus
-61.37225336748472,-14.457442093644104,boletus
99.05158338626892,15.930932244525556,boletus
176.32880418510135,-87.33375725644758,boletus
225.68580523641032,67.66999015036728,boletus
-233.22192806671143,22.364111545027708,boletus
38.48641796794885,-78.55397152008393,boletus
672.2653204499866,-31.717715692008102,boletus
83.61565423312607,-55.68491353299195,boletus
-84.36829920850248,-93.90707407813692,boletus
-22.152457866073437,-109.62501986527684,boletus
448.0922658044133,-10.6070292961582,boletus
-116.87840190466454,70.11551809191073,boletus
-193.5706725865344,97.06719879687154,boletus
-75.09926140053953,35.701267730117664,boletus
-298.75669668389173,12.62708777785772,boletus
-21.00811042707076,191.60914988206304,boletus
-137.68368527074952,15.892452665383985,boletus
45.18280164772321,45.11927722422064,boletus
98.29680841691706,-49.820043867282514,boletus
567.8832778666456,-53.512936165026574,boletus
601.6248303775163,-73.488457998939,boletus
559.4880105004219,-49.91787098786463,boletus
-111.4344479817541,13.359771003474684,boletus
40.26450862613588,7.802247820013663,boletus
786.7528032360827,93.41314965787376,boletus
-345.775347244107,-35.90400831718221,boletus
-122.39446304354654,-79.34641283360187,boletus
-82.19857046182952,37.29692900471982,boletus
-14.571229966250378,-5.212898113526435,boletus
663.7920869610655,-19.398714392792968,boletus
120.21624125029014,-13.753359699307335,boletus
-76.95338151576915,41.20571664685952,boletus
-90.52952697128806,71.07951789491614,boletus
663.7640034054032,-122.58804149715596,boletus
-131.58108611579934,-99.28707867607332,boletus
71.34629921173895,42.49838952561164,boletus
704.7085307837066,62.16786960837965,boletus
52.531422243586206,35.03634814518607,boletus
-166.304774638157,-26.036803194948693,boletus
65.26189362016135,-22.40055283492861,boletus
-222.3357002581936,11.240386149101871,boletus
300.7845839843395,-282.7189447567578,boletus
95.648570951807,-45.30487043235628,boletus
-10.928167446835046,112.02022864349142,boletus
-4.603283331747743,-86.07289946804471,boletus
70.12857411887876,-37.86368888418563,boletus
18.34199292431439,-112.68683371475998,boletus
-122.96448210928996,27.25589746523494,boletus
-132.73638847972768,-24.36536772047549,boletus
-147.65096483631024,22.98889147917297,boletus
-89.17101466215554,75.82522724014495,boletus
-6.804753421377153,-40.33469895127595,boletus
-31.73999841832616,13.356110936585086,boletus
-418.7300583819708,3.097748457456916,boletus
68.13628824052611,-0.0779954933190563,boletus
406.1081256294166,110.64555955058584,boletus
159.71177338494562,9.082578788803596,boletus
110.45513185072332,-96.09633736935274,boletus
441.65490612439777,65.1636166416796,boletus
33.16874818501734,-58.561410852458486,boletus
672.1514187985949,-84.67876920698795,boletus
-66.8497618163554,-56.94123923554549,boletus
28.190487495153157,13.169262835673472,boletus
-123.65319261504706,20.85341976295034,boletus
-119.42522876833672,-55.46144253993764,boletus
78.5343352794477,39.54439251902487,boletus
41.32137287352945,-49.741414947152535,boletus
185.9654695712019,-43.570209856992186,boletus
-6.303070704033007,24.69881344121733,boletus
82.4579965943821,-57.62964489412693,boletus
-165.21179770007365,132.2779419836284,boletus
-119.31157337842356,-27.820596355831864,boletus
157.09106937382165,-9.332064500038197,boletus
-39.36290150182086,4.649377672746861,boletus
-53.838183199382605,24.831703347653683,boletus
55.00365230078163,-57.51517924804735,boletus
7.059808039667048,24.279925555971683,boletus
-96.7927685250053,70.21235387371358,boletus
-67.62471438196138,-44.0514209559532,boletus
647.5691859335838,-80.21907052616304,boletus
-5.259055059033177,12.229071634230994,boletus
198.08686016209543,-22.041218741227148,boletus
-166.9973071054871,-0.6204923623163635,boletus
59.62056314129442,136.28493066527355,boletus
-61.293294205466125,-25.856587116348532,boletus
625.2967376615277,52.48781765224949,boletus
-108.1049102411122,70.96752789751629,boletus
-206.3427839579824,-113.5183206083679,boletus
-127.22424320381435,-20.25632409544763,boletus
-258.56189567045254,-85.30966236695004,boletus
-173.66992648959777,31.824206143785062,boletus
-69.46209082984542,-50.92543422197696,boletus
89.83142585554053,-141.66893828119572,boletus
-176.540590163644,8.518925761418256,boletus
74.9385807844558,-38.107691182503935,boletus
-7.778350204010292,-22.499106712983718,boletus
-103.3639640324161,14.688407284359805,boletus
-66.21226229885742,-99.5932391630928,boletus
20.637878856445187,-0.5147013708544661,boletus
-95.85462337949546,-9.210688843222147,boletus
643.6320356882479,9.380347103570534,boletus
-163.08887001176797,-67.53344300774137,boletus
-36.561560283281786,5.369498299327805,boletus
-114.93998813843842,-1.249676441567722,boletus
26.730919489854134,2.791086008211946,boletus
41.437741132357054,10.372997570833594,boletus
646.693814751566,-110.70366669758712,boletus
18.47687692929492,-56.67974577025042,boletus
143.3408381967532,13.352542911521294,boletus
-180.92462492345263,125.15000161921378,boletus
-97.87478971314572,142.90572570317113,boletus
-144.39664715297286,-13.138379922382324,boletus
91.46341015297196,-143.86278276200818,boletus
-210.20325731348123,37.68373203257059,boletus
-111.12970061659512,41.78998401381912,boletus
-81.30839776039441,57.810858843534845,boletus
-49.91550921193457,49.71387090623977,boletus
699.163866588331,18.18629723948878,boletus
-222.94820197464327,-60.72331374593889,boletus
87.43659352249306,101.27344253534667,boletus
225.86497665925157,82.50050417004893,boletus
69.322723904778,-34.51555133994858,boletus
-110.57072439108155,48.16271271288955,boletus
641.44453247248,-63.08672639411374,boletus
720.0685070129297,-23.01780155233192,boletus
-55.45766884585892,202.3383665924434,boletus
-121.27992296320572,66.53058438716215,boletus
49.38917752222429,6.062743649377214,boletus
-70.53475765214122,131.48553082832817,boletus
-283.02179166832286,12.204875467557937,boletus
-63.28772684722727,-59.45213635755032,boletus
99.65035771317793,-81.91766562742897,boletus
93.23235468704992,-111.90012407801112,boletus
-62.21402348173611,117.94009656770508,boletus
-92.21702638473543,87.7304967506826,boletus
-0.7579677586912934,-15.302144768440122,boletus
-217.61166912323395,-67.28181256919396,boletus
-44.02218677230202,-85.36354134769647,boletus
-65.75685457238059,12.910846956108209,boletus
55.91810620146214,38.07293308116637,boletus
2.6392578535207694,2.533843631780782,boletus
-187.88660403466892,130.54832872469908,boletus
608.3717810098083,-104.65570023078548,boletus
-59.79609038026756,47.33881530257221,boletus
-56.39360347556679,58.49151905108495,boletus
585.6557495072981,-55.2163300504097,boletus
-20.82454468368295,-70.02217751333718,boletus
552.7755229751093,-220.82971515499244,boletus
-170.83715484042455,55.07278168237497,boletus
-301.4375844465874,33.739029538962306,boletus
-92.2648931874876,31.487538023943625,boletus
-23.899233911121215,-68.83612890754615,boletus
627.1110374923182,48.59621511157509,boletus
-8.555527804845564,40.53736887599147,boletus
178.48161615680127,-79.81712237772966,boletus
-67.61563878046329,62.92692728278644,boletus
-259.0513527293406,50.74550902566696,boletus
-70.92192520210045,-34.09489984300492,boletus
584.2379210301578,-44.47893190982191,boletus
38.20778720763168,0.7300396579056595,boletus
-136.31784129573717,41.42264726177028,boletus
-140.87539300350798,85.71446616165355,boletus
-169.88571357990278,-40.51483824377532,boletus
91.96152432414216,102.33144331629306,boletus
493.4227062330219,21.93278293500133,boletus
625.8638554696768,35.0503137222671,boletus
-52.30793763433292,-144.9916320556758,boletus
-53.17330842776605,103.38602828405604,boletus
15.713918479900425,-82.09051389345264,boletus
194.0605821973888,-38.20884830749426,boletus
73.50362953218199,-12.681000820080888,boletus
-175.4034716415396,8.522531952839092,boletus
-231.20370287466568,0.7257180890477787,boletus
-212.30991917068613,76.58241318926842,boletus
-93.54399422671818,12.372309110634712,boletus
-319.05899194032423,-60.05863766534873,boletus
-114.7054940925006,94.57990513899584,boletus
-64.21279094723486,-37.603853952351656,boletus
-67.19036038090184,37.75214013957103,boletus
-30.62370172036895,-20.23004662419867,boletus
50.33267287015632,-1.828577305206757,boletus
-49.873669990028056,54.90455001077705,boletus
-149.50462823641047,15.732529912423574,boletus
-85.11179160218867,-54.50424705242474,boletus
-253.3822126745081,35.07488194022763,boletus
70.39499310834111,72.55343591001788,boletus
65.06827078465982,13.544607990422316,boletus
-184.82862431104147,-22.533555799878723,boletus
-17.321482947382,-15.848140062137686,boletus
-86.30690048493523,92.71868605514054,boletus
-40.686021122140936,8.647719984934064,boletus
-118.65741438795106,-47.52513129086794,boletus
3.939316948465812,6.511664824759657,boletus
76.97540351570085,-7.483892470579287,boletus
116.03070649233588,36.9178175663927,chantelle
43.57516048510567,6.462814075088667,chantelle
-268.6221391498414,-15.506583509555185,chantelle
67.76735879928174,-65.69516657278098,chantelle
-16.092751752356158,-49.66303534007982,chantelle
161.78873507613906,42.88289719507652,chantelle
-1.7310540529966132,-9.84421531544611,chantelle
-47.55745255105933,-55.717125109772944,chantelle
-145.88729480300154,32.59660728342641,chantelle
-98.45105022912163,30.425703873640327,chantelle
59.77306203904583,106.0633033836626,chantelle
355.82281168897606,65.5272277734528,chantelle
574.1078231038066,140.7388035767465,chantelle
-197.6917689573561,33.22363732627424,chantelle
-77.08864564646272,-59.9540651642953,chantelle
-61.38932580359997,-34.22909663529568,chantelle
102.82447480495996,-102.531761826463,chantelle
704.5923645563274,-29.871671868594454,chantelle
47.13180433591993,-52.58618435001623,chantelle
582.5010749567531,-203.4597701763043,chantelle
-132.57898544073706,40.71977618000201,chantelle
-184.66305292697976,133.1832818272327,chantelle
-223.3779948941964,-1.850101720982811,chantelle
11.33515454324206,-72.66498929126917,chantelle
71.27729649561279,-121.1233471726959,chantelle
-137.5056772633777,-30.78319511935549,chantelle
-72.97236697356743,72.26202127106076,chantelle
603.8785919294394,-153.84550490834917,chantelle
-90.5872678269833,28.258652119503207,chantelle
-61.53576971288108,-23.048147787640364,chantelle
-19.385435497090484,-0.0962180678251968,chantelle
-175.60005154951347,69.1909754661644,chantelle
739.3286521597911,25.48374103340996,chantelle
-40.31598120220468,-44.0213031644228,chantelle
-109.79081873828352,-20.10982860335469,chantelle
184.095746488432,-50.759263268527874,chantelle
164.2674428792759,77.08788592261114,chantelle
-63.381960721992456,-37.6662564915833,chantelle
708.9982385360871,-20.83370138579856,chantelle
102.2792135982334,64.92860059330891,chantelle
-187.1378673943425,120.4213658124977,chantelle
-218.3377675365824,-18.822924413232396,chantelle
-127.79264222587156,-39.17987421833629,chantelle
-98.51564175400506,114.78403182851171,chantelle
-20.751012862867885,9.866690608943298,chantelle
-325.92882433283785,-44.47582537293464,chantelle
23.16092131176472,-27.36793653370305,chantelle
697.5380136993633,-36.23052581518619,chantelle
-135.9333707498092,70.82682625805403,chantelle
-41.53446493209128,16.345432048556038,chantelle
-60.772717178996416,-136.46383139976794,chantelle
-75.8327088726041,1.5389531308828426,chantelle
518.1640029513505,79.3385090789191,chantelle
743.2531019067645,81.61876627217798,chantelle
-124.45882476075391,-31.234080565260925,chantelle
688.4431985488126,-116.47155730258253,chantelle
-143.92121487053305,52.54109729131135,chantelle
-128.43057538012238,-55.617162119797015,chantelle
81.82727044816502,24.073828159866377,chantelle
-302.7876809246256,-26.46007185661649,chantelle
41.455735792289936,-17.978031278924874,chantelle
434.410717850753,2.310577413865772,chantelle
-285.0405416444508,140.72780405820043,chantelle
-57.55912254769903,-84.37675248608264,chantelle
-70.60601357114962,72.03028149920907,chantelle
-264.9382335311822,52.38022579166643,chantelle
30.50612077179778,26.944801969593215,chantelle
66.17229680744943,-22.332771784847644,chantelle
-27.462310801128574,-38.10347431864975,chantelle
86.85052331942792,-155.3236193028988,chantelle
-15.203815861013702,-2.115904835734145,chantelle
-130.01641656893187,11.357409798921504,chantelle
119.26319942922724,28.409478036495795,chantelle
-44.52099088687411,-70.06260131149536,chantelle
-102.70417529488584,59.512674029198,chantelle
-194.4975391266407,-22.80665878595876,chantelle
134.15554993016053,172.15014825208246,chantelle
56.30252559387048,-50.17407735189115,chantelle
40.9626014203428,-241.9771972839124,chantelle
-149.87390035081444,-56.28939297752555,chantelle
684.8724743368517,-46.37510267740989,chantelle
29.7192394243482,18.181807980787237,chantelle
562.0865706417296,-88.78529279652479,chantelle
644.6746434400507,-39.67310755018956,chantelle
254.97546714345745,-14.484826010862228,chantelle
7.613784553690589,-62.20540296953608,chantelle
7.58856701940044,-71.25000698160981,chantelle
-349.2729819878864,-75.85461042503475,chantelle
85.11403491192868,-67.5899400505947,chantelle
640.0621747599524,-80.98201020016293,chantelle
120.9726863646413,136.08413314345262,chantelle
745.5262187819153,-7.908688937510464,chantelle
55.27026780301877,-64.51765304307432,chantelle
3.788414694019351,-72.99004798940852,chantelle
303.3392900301475,27.91715352737902,chantelle
623.2264390431087,90.14636067217896,chantelle
48.01069980571402,-96.86418657349977,chantelle
-256.2173400831622,35.5869543644824,chantelle
-129.5695549041249,6.05352515695923,chantelle
-23.683548364008736,-28.812938878988323,chantelle
-62.63476537454771,-4.149096649325769,chantelle
121.8553487126351,-176.80578060308088,chantelle
-176.3278220045802,-70.84413094954371,chantelle
-51.59392636587104,29.46633849546453,chantelle
-173.95909347406226,-98.8061280096068,chantelle
165.9771045881794,-224.7523950128352,chantelle
-45.332476977511305,5.46200614507232,chantelle
39.64536322054328,-29.82782181701561,chantelle
-93.99452056308724,-98.89480278887318,chantelle
-105.73178076995174,-66.29778232410041,chantelle
611.4061108223946,102.97563786646174,chantelle
733.6455333918665,39.37880629091164,chantelle
143.1075450562821,-59.87013250289036,chantelle
34.532472363267416,-42.16433310919327,chantelle
-172.9800957305515,29.53532502464088,chantelle
310.57824132897827,-16.316471694645063,chantelle
54.163665594998285,-95.61401499532106,chantelle
560.1974334392872,-212.6366485683595,chantelle
-93.9088131004548,-19.215141697592387,chantelle
-161.0750401787846,-1.9394959135859808,chantelle
689.2433657798243,-8.207904286709466,chantelle
390.3291606987448,-127.87603948046194,chantelle
516.4119727371196,-285.5068489950768,chantelle
36.69385971753404,-98.69358457626012,chantelle
-241.62738490795863,-43.35718954561369,chantelle
-161.49280748032328,19.853633501072892,chantelle
195.8140406105813,3.0450828660591203,chantelle
729.8092633218465,-4.029165428361615,chantelle
56.82881128406655,81.5005411658169,chantelle
5.730548868688076,80.75059108538775,chantelle
-297.29525096716304,13.005561904893694,chantelle
124.75787202447758,-103.71436350830056,chantelle
-57.058695102049626,31.651982128218823,chantelle
-139.2315774794945,-103.20734723743588,chantelle
-131.27098100691902,101.51607012654078,chantelle
564.0536037502856,22.95871201398195,chantelle
7.502680193762207,-46.21143073033157,chantelle
-61.0613085494272,6.252697452383489,chantelle
-203.9290070510349,-75.27686605523361,chantelle
179.04399215862102,-27.18079359601836,chantelle
437.7629726759697,-15.523327538168644,chantelle
220.98204122758972,-71.98203403851512,chantelle
605.2647482764486,-117.1329299135502,chantelle
39.64966718983391,95.5360349158047,chantelle
375.2156408124038,-147.74469442967796,chantelle
-30.47819731116794,-85.65371627050209,chantelle
-114.81725488832812,65.15946946289365,chantelle
-55.96781086797768,-63.209334886288815,chantelle
-199.01103028304053,142.4456163740576,chantelle
101.5844842678778,-33.02794511918083,chantelle
607.9733373477635,-32.170099368040624,chantelle
-15.184743761010855,-67.11472317951471,chantelle
556.5819381164605,-194.35774251836023,chantelle
659.8379525323669,-141.53668546750947,chantelle
-216.1494115850108,38.92533087849027,chantelle
657.1262717164768,13.41878327114919,chantelle
242.14126002733877,-265.36008836259776,chantelle
635.835813634631,-53.03186742439655,chantelle
14.584100677744235,4.768372470070164,chantelle
246.827160466006,38.35419750949843,chantelle
-143.87917145041027,-56.823968668881854,chantelle
705.6837277229334,-42.54225652965191,chantelle
-45.583891913296654,-76.38871240377998,chantelle
-118.92335163113364,5.747858551756064,chantelle
-7.2680825671135425,73.23654578544948,chantelle
-155.40337172793977,23.88535044638316,chantelle
-283.9940472978317,-46.66699909539921,chantelle
92.35366744609824,-11.781984125388838,chantelle
502.7123394403312,-122.68540292637022,chantelle
-41.62631687374408,12.524951524145107,chantelle
-366.27456784388056,-25.70405774956749,chantelle
60.04158654335456,96.73503224506736,chantelle
-249.58022831507023,44.41442788080936,chantelle
50.619368679003365,-28.751425213230306,chantelle
-75.43439004070167,50.47816318910296,chantelle
43.46011167273889,2.1288459472283225,chantelle
