UMAP 1,UMAP 2,Class
-6.001076,5.660126,deterrimus
-0.6278964,8.36399,deterrimus
-6.793537,5.877445,deterrimus
-1.6581985,7.7977576,deterrimus
-4.6187367,5.850384,deterrimus
-5.7415943,6.4804235,deterrimus
-4.0679836,7.003543,deterrimus
-6.334801,5.434991,deterrimus
-6.0412245,6.2891574,deterrimus
-3.1021576,8.389883,deterrimus
-4.7573743,4.6252646,deterrimus
-6.4697022,5.71733,deterrimus
-6.3051257,5.234567,deterrimus
-4.442747,8.486853,deterrimus
-4.6159186,7.0322943,deterrimus
-0.97383386,8.165042,deterrimus
-5.6413927,6.5516768,deterrimus
-1.5709782,7.641109,deterrimus
-5.952503,5.1662283,deterrimus
-3.8142004,8.668458,deterrimus
-5.456757,5.0983624,deterrimus
-0.4787876,8.696294,deterrimus
4.1000795,7.5026355,deterrimus
-0.93280834,9.1044035,deterrimus
-4.329498,7.8021827,deterrimus
-6.0908847,7.168415,deterrimus
4.7816954,7.8212633,deterrimus
-4.216799,6.0513606,deterrimus
-5.3700967,7.894325,deterrimus
-5.2154365,5.6694016,deterrimus
-1.3490391,7.915077,deterrimus
-5.110505,7.076178,deterrimus
-1.2183009,6.707492,deterrimus
-6.899954,6.291065,deterrimus
-2.8275073,5.8366575,deterrimus
-5.3587556,7.9568186,deterrimus
-4.373932,7.2378745,deterrimus
-5.949653,7.022053,deterrimus
-4.425905,5.304836,deterrimus
-0.18223374,9.746008,deterrimus
-3.153962,8.206479,deterrimus
-5.7391734,6.066586,deterrimus
-3.6603174,8.522797,deterrimus
-3.7706406,7.816152,deterrimus
-0.19145706,8.402167,deterrimus
-2.8850594,9.22921,deterrimus
-4.4085965,6.90372,deterrimus
-5.8557205,7.0443153,deterrimus
-4.716599,6.483789,deterrimus
-5.9150877,5.4339743,deterrimus
-4.8515096,6.7741747,deterrimus
-2.5857446,7.8127537,deterrimus
-0.8774871,7.3103476,deterrimus
5.084561,7.8792467,deterrimus
-4.6256704,6.8314223,deterrimus
-6.2248125,6.5115767,deterrimus
-3.563394,7.985272,deterrimus
-6.30347,5.302098,deterrimus
-2.318586,8.202033,deterrimus
-4.5021825,7.092825,deterrimus
-1.1005932,8.084528,deterrimus
-2.1084287,7.8778334,deterrimus
-2.120602,8.506749,deterrimus
-0.7999737,8.187504,deterrimus
-6.004159,6.2054768,deterrimus
-1.8011628,7.7225275,deterrimus
-5.5973215,5.770923,deterrimus
1.289734,8.566538,deterrimus
-4.0144563,8.19054,deterrimus
-6.846488,6.655273,deterrimus
-3.1851861,6.2763276,deterrimus
-3.9971077,7.7172475,deterrimus
-5.4470696,6.190914,deterrimus
4.656738,8.392077,deterrimus
-4.3888597,6.803679,deterrimus
-5.511012,6.0730805,deterrimus
-1.0341876,8.377377,deterrimus
-4.9448404,5.461874,deterrimus
-4.45638,5.0920463,deterrimus
-4.854689,8.09533,deterrimus
-4.1010003,8.463841,deterrimus
-1.3314428,8.084847,deterrimus
-0.7001436,7.679959,deterrimus
0.10759325,8.749217,deterrimus
-4.9454136,6.227704,deterrimus
-6.207195,5.771947,deterrimus
-3.8234138,7.676296,deterrimus
-5.1253214,5.52066,deterrimus
-3.7368093,5.328663,deterrimus
-5.7982674,6.3044987,deterrimus
-4.441393,6.369779,deterrimus
-0.17787623,8.818443,deterrimus
-4.732218,7.560158,deterrimus
-4.038832,9.079583,deterrimus
-2.7539303,7.7168393,rufus
0.5166525,9.269284,rufus
0.49076608,9.317602,rufus
-1.133405,8.385192,rufus
-4.276465,8.522669,rufus
-1.6757324,8.465279,rufus
-3.274281,8.138908,rufus
-3.3029187,8.154528,rufus
-2.179802,8.324256,rufus
0.9080892,8.182533,rufus
-3.6506479,9.081949,rufus
-5.00713,5.760788,rufus
-0.11851742,10.261638,rufus
-6.385416,7.080585,rufus
-5.0210156,7.6749024,rufus
-2.5875192,6.732332,rufus
0.4104726,9.405028,rufus
-5.0959244,6.468524,rufus
-4.997098,6.831325,rufus
2.0704598,8.2232685,rufus
-3.638799,8.92682,rufus
1.0152119,8.263098,rufus
-3.3771276,8.848383,rufus
-3.8838444,7.369389,rufus
-2.6861162,7.6485424,rufus
-5.3118243,6.297256,rufus
-0.9789213,8.590585,rufus
-3.3024104,8.123672,rufus
-3.5913234,8.468911,rufus
-3.2381654,7.5912127,rufus
-3.2942328,8.129292,rufus
-3.7167525,8.189963,rufus
-4.849785,7.1732197,rufus
-4.466939,7.615641,rufus
-4.0238447,7.9080524,rufus
-2.0770948,8.465545,rufus
-2.872084,6.397307,rufus
-0.098508224,10.1051655,rufus
-3.6561928,6.6269298,rufus
-6.4286175,6.5809903,rufus
-4.8276863,8.213613,rufus
-6.0000396,7.1966476,rufus
-2.903282,8.008492,rufus
-4.8673024,7.5586367,rufus
-3.3488474,8.686079,rufus
-5.4994493,5.374832,rufus
-2.8852577,7.801979,rufus
-1.0323529,9.019517,rufus
4.186584,8.185134,rufus
-3.0718167,7.22086,rufus
-1.2920239,8.308475,rufus
-3.9358623,7.9657326,rufus
3.8154297,7.783453,rufus
-2.1799104,7.5069304,rufus
-4.8786297,6.3621655,rufus
-1.0579609,7.7874465,rufus
-2.6480744,8.323638,rufus
-0.32719836,7.6681337,rufus
-1.7012955,7.4723463,rufus
-4.4198523,7.463627,rufus
-5.1532702,7.111075,rufus
-3.613961,6.2505174,rufus
-2.6439407,8.043973,rufus
-5.3657618,6.3842273,rufus
-5.819709,6.7789273,rufus
-1.2751789,8.551828,rufus
-6.6381345,6.853017,rufus
-4.9032655,6.014392,rufus
-1.5997207,8.46462,rufus
0.73523206,8.34665,rufus
-4.690324,7.7256804,rufus
-0.8743647,7.470854,rufus
-4.5166516,7.4309144,rufus
-4.381779,7.8759446,rufus
-3.4053361,7.067219,rufus
-3.9270878,5.3126574,rufus
-1.5803483,8.293702,rufus
-3.2884107,7.361964,rufus
-3.651918,8.252164,rufus
-5.443954,6.578798,rufus
-4.492737,5.934591,rufus
-3.0104299,8.415181,rufus
5.1299934,7.757656,rufus
-5.211008,7.8800445,rufus
-2.4906693,7.595302,rufus
-3.8065858,8.8770485,rufus
-3.7436683,8.88619,rufus
-1.6220609,7.679164,rufus
-4.6396246,8.377277,rufus
-6.217081,6.6447296,rufus
-0.3812072,8.207376,rufus
-3.0857875,8.028269,rufus
-2.6828413,7.309755,rufus
-0.87018853,9.081135,rufus
-0.9883568,7.632627,rufus
-2.3164442,6.867373,rufus
-5.512266,7.5460763,rufus
-1.5998137,7.8375998,rufus
-4.427373,7.0794253,rufus
-2.402726,8.869287,rufus
-3.7485425,9.077336,rufus
-4.1459208,7.400051,rufus
4.3337183,8.677827,rufus
-7.2297764,6.0209465,rufus
-0.1920708,8.875521,rufus
-5.211288,7.3214684,rufus
-3.5735178,6.977708,rufus
-6.071246,6.6174474,rufus
-3.1677618,8.829433,rufus
-3.8473954,7.4250517,rufus
-6.0388193,6.003048,rufus
-4.6415915,6.9767337,rufus
3.6589994,7.961463,rufus
-1.9600134,8.321045,rufus
-0.4409861,8.9127655,rufus
-5.4441714,7.7512465,rufus
1.2495716,8.24518,rufus
-0.87670696,8.215603,rufus
-3.6459432,7.035954,rufus
-4.3527875,6.2233872,rufus
-1.8495511,7.6368446,rufus
-5.7516465,6.260346,rufus
-6.7735844,6.712773,rufus
-1.7824452,7.359583,rufus
-2.5772274,7.737236,rufus
3.8599722,7.8748713,rufus
-5.2704797,8.114754,rufus
-3.4825635,7.714451,rufus
-1.4743739,8.53462,rufus
-6.458345,7.0158567,rufus
0.47793046,8.241535,rufus
-0.12400899,8.17265,rufus
-6.9117913,6.436698,rufus
-4.2983108,8.874616,rufus
-4.832426,8.0012865,rufus
-5.1419024,7.6573853,rufus
-4.3955097,8.458426,rufus
-6.8746514,6.4368076,rufus
-2.8778267,8.182886,rufus
-0.40898058,8.945363,rufus
-1.993972,7.841937,rufus
-5.2406096,5.1195326,rufus
-3.5136406,8.929772,rufus
-2.7439222,7.513393,rufus
-4.118621,6.290412,rufus
-1.7169117,8.486941,rufus
-4.235267,8.490759,rufus
0.9268704,8.148487,rufus
-6.66462,6.349379,rufus
-4.31917,8.1097,rufus
-1.4776708,7.7032976,rufus
0.47600237,9.335592,rufus
-4.330718,7.1673326,rufus
-6.109969,7.5859656,rufus
-1.8348491,8.825691,rufus
0.45178756,9.113599,rufus
-5.880483,6.5553546,rufus
-1.1105334,8.815664,rufus
-0.25044015,9.698791,rufus
5.2036543,7.696895,rufus
-5.017809,4.9581265,rufus
-0.84665734,7.721413,rufus
-7.0892477,5.7221017,rufus
-1.9833881,8.528102,rufus
-4.745204,8.338791,rufus
-4.3147635,8.607893,rufus
4.3228064,7.5057,rufus
-6.432841,6.787476,rufus
-3.5543873,7.2587123,rufus
-5.2523475,5.8356347,rufus
-4.5710974,7.7567687,rufus
-3.5501263,7.981858,rufus
-1.5991775,8.327132,rufus
-6.512465,6.8129854,rufus
-2.733868,8.208191,rufus
-1.2012373,7.8258033,rufus
-6.5402017,6.6726117,rufus
-6.340888,6.8276386,rufus
-4.3994875,8.633008,rufus
-5.2607703,7.9684496,rufus
-4.688754,7.6622453,rufus
0.6606319,8.458386,rufus
-4.019785,7.6986914,rufus
-3.0144925,7.794975,rufus
-5.9315915,6.8609285,rufus
-3.28223,9.120601,rufus
-3.6001751,8.9431,rufus
-4.522151,7.209288,rufus
-3.858763,7.9557815,rufus
-2.4203982,7.722821,rufus
-2.9699574,8.403791,rufus
-4.6792192,7.5262647,rufus
-3.6945155,8.063848,rufus
-2.7715185,6.8876615,rufus
-0.29822898,8.850755,rufus
-2.795338,5.89516,rufus
-4.343747,7.696108,rufus
-7.3042965,5.8128443,rufus
-1.780613,7.260829,rufus
0.8458914,8.234509,rufus
-3.0145912,7.605848,rufus
3.7117825,7.8998823,rufus
-5.9989185,5.4566483,rufus
-5.66264,7.6845617,rufus
-4.3694263,8.591417,rufus
-2.956173,8.959515,rufus
-4.1212525,5.075503,rufus
-3.677267,8.05247,rufus
-5.08763,4.957875,rufus
-1.0083443,7.9884415,rufus
-3.8920283,9.0240965,rufus
-4.7747345,7.451739,rufus
-3.1929176,6.895358,rufus
4.5257974,7.8079762,rufus
-4.1690555,8.591602,rufus
-2.8098557,8.8024435,rufus
-3.6476567,9.064141,rufus
-4.4886794,6.8144207,rufus
-4.662615,8.407112,rufus
-0.15773104,8.413368,rufus
-4.595685,7.8331757,rufus
-3.516478,6.2504644,rufus
-2.4234912,9.09193,rufus
-4.095785,6.4693866,rufus
-1.3787711,9.001022,rufus
0.47266728,8.158683,rufus
4.1529555,7.8198028,rufus
-5.6459446,6.065607,torminosus
-4.465144,7.623094,torminosus
-5.6015444,5.1289363,torminosus
4.289822,8.59713,torminosus
0.7829005,8.21163,torminosus
-5.2299256,5.712403,torminosus
-4.367946,5.999701,torminosus
4.5266223,7.8113284,torminosus
-4.475171,5.210462,torminosus
-3.0713887,8.875767,torminosus
-3.5238352,7.883783,torminosus
-6.3789444,5.3569584,torminosus
-5.612136,5.5037656,torminosus
-6.432629,6.4716535,torminosus
-4.813701,5.984242,torminosus
-6.758498,6.4783206,torminosus
-4.462301,5.2721505,torminosus
-4.8626328,5.9901648,torminosus
-2.9249942,6.1766334,torminosus
-3.8639605,5.236078,torminosus
-6.0841403,5.9212008,torminosus
-3.9142234,4.8252535,torminosus
3.980092,7.7435484,torminosus
-1.0608861,7.01089,torminosus
-5.321102,4.9159594,torminosus
-3.2450354,5.4553933,torminosus
-0.5675133,7.743625,torminosus
-5.1736584,4.892641,torminosus
-6.548347,6.405813,torminosus
-1.3552215,8.217924,torminosus
-2.4987452,7.879558,torminosus
-5.1723685,6.1716256,torminosus
4.246383,7.730218,torminosus
-1.2534527,8.347036,torminosus
-3.4645364,8.90009,torminosus
-6.9367523,6.4201417,torminosus
-1.2806958,7.627375,torminosus
-0.92640346,7.0496244,torminosus
-4.2137284,5.3615046,torminosus
-2.9577792,6.7597237,torminosus
-3.8457386,4.861004,torminosus
-2.2030475,7.7621064,torminosus
-2.412518,8.972764,torminosus
-0.9610478,8.019718,torminosus
0.23619317,8.704388,torminosus
-2.8457906,6.57929,torminosus
4.5450816,8.394733,torminosus
-4.421738,7.366674,torminosus
-1.0643619,6.8998566,torminosus
-3.467837,6.689144,torminosus
-3.2302897,6.3603063,torminosus
-2.909014,6.2191234,torminosus
4.9142284,7.894652,torminosus
-3.890842,4.9328856,torminosus
-3.4232986,6.390827,torminosus
-5.9738655,6.9305973,torminosus
-3.4766812,5.798652,torminosus
-2.8867414,7.620026,torminosus
-2.1186836,8.268952,torminosus
-6.255077,5.323458,torminosus
-4.4362984,5.5252647,torminosus
-2.1443617,7.160369,torminosus
-0.4270827,8.000904,torminosus
-6.599019,6.1962013,torminosus
-3.473045,8.852363,torminosus
1.4328408,8.425974,torminosus
-4.7637153,6.99898,torminosus
-6.3794007,5.6865206,torminosus
-1.6600264,8.340599,torminosus
-5.680323,4.9469857,torminosus
-4.3119,5.586079,torminosus
-5.534196,6.0234947,torminosus
-5.120831,5.543981,torminosus
-4.0642653,4.7501187,torminosus
-1.7407681,8.100564,torminosus
-2.9372787,9.139393,torminosus
-3.8987613,4.83653,torminosus
-1.9934163,7.205487,torminosus
-0.10061756,10.445948,torminosus
-4.6283045,6.4187016,torminosus
-3.704257,5.5962734,torminosus
-4.2809334,7.6679773,torminosus
-6.8650203,6.597295,torminosus
-4.0135064,5.2091236,torminosus
-5.965576,5.9433894,torminosus
-2.1226294,6.73782,torminosus
-7.168247,5.847866,torminosus
-4.084172,8.255799,torminosus
-1.2171596,9.219733,torminosus
-4.569738,4.938784,torminosus
-3.189068,5.7385736,torminosus
-3.3907487,5.331845,torminosus
-2.352766,6.361881,torminosus
-6.7556286,6.714469,torminosus
-4.5985665,5.1033616,torminosus
-1.3082696,8.51586,torminosus
-1.8608035,7.54381,torminosus
-0.24409918,9.686533,torminosus
-5.4356728,5.779455,torminosus
-6.419581,6.6998186,torminosus
-3.2172546,6.024902,torminosus
-5.1095414,6.465202,torminosus
-4.78344,5.8006616,torminosus
-4.408549,6.1444144,torminosus
-5.0183444,5.791048,torminosus
-2.986479,6.403151,torminosus
-4.363543,7.1609235,torminosus
-1.2132666,8.118235,torminosus
-2.0133803,8.00309,torminosus
-3.366715,7.410838,torminosus
-4.3126454,5.185827,torminosus
-6.2958574,5.46849,torminosus
-2.1175344,8.672442,torminosus
-3.893,6.2180586,torminosus
-1.4605887,8.190722,torminosus
-0.035759605,10.3884115,torminosus
-1.3841038,7.465252,torminosus
-4.789385,7.1981106,torminosus
-5.4204383,5.5490766,torminosus
-3.6404948,6.2799234,torminosus
-6.5170317,5.585457,torminosus
4.7492504,8.2333975,torminosus
-2.740488,6.310867,torminosus
-3.880849,5.941946,torminosus
-5.235338,5.8712287,torminosus
-5.295481,5.831179,torminosus
-4.8635607,5.721564,torminosus
-4.02486,4.768555,torminosus
-6.129757,5.478706,torminosus
-2.9517643,6.323114,torminosus
-6.527902,6.3693876,torminosus
-1.1907115,6.9149003,torminosus
-2.3951643,6.876495,torminosus
-4.685925,6.089062,torminosus
-6.166852,5.377818,torminosus
4.477808,8.143901,torminosus
0.85629684,8.418233,torminosus
-4.656751,6.6261044,torminosus
-4.293373,4.7928076,torminosus
-5.0910482,6.170658,torminosus
-1.3977758,7.365894,torminosus
-4.952059,6.110197,torminosus
4.615595,8.529359,torminosus
-5.799163,5.599834,torminosus
-4.6030946,7.357122,torminosus
-5.751093,5.147509,torminosus
-3.3194876,6.125036,torminosus
-3.5753791,6.228318,torminosus
-2.9810312,7.861184,torminosus
-2.4630654,6.350038,torminosus
-3.048284,5.8292365,torminosus
-4.8202724,6.1824794,torminosus
-1.3170431,7.611138,torminosus
-2.5987983,7.7761087,torminosus
-1.8335351,7.264112,torminosus
-3.4277542,6.618455,torminosus
-6.3363357,6.753945,torminosus
-6.0176005,6.3082094,torminosus
-4.984458,7.5522566,torminosus
-4.606561,6.1108193,torminosus
-4.6599045,6.9230437,torminosus
-2.6385815,7.5238476,torminosus
-4.7516813,5.7151766,torminosus
-4.5682664,4.8309255,torminosus
-5.6125526,5.54053,torminosus
-4.5025854,4.674605,torminosus
-4.3417373,8.616535,torminosus
4.054605,7.870503,torminosus
-4.470277,5.972285,torminosus
-6.2820177,6.9468427,torminosus
-6.3533196,5.4542804,torminosus
-3.0556717,6.293975,torminosus
-6.766768,5.548771,torminosus
-3.667089,8.613662,torminosus
-5.601211,5.8526664,torminosus
-2.9069204,5.6991067,torminosus
-3.20488,8.087082,torminosus
-3.6253674,5.201286,torminosus
-3.692911,5.192799,torminosus
-4.056968,4.9963593,torminosus
-4.5332365,4.9877753,torminosus
4.552425,8.13235,torminosus
-3.4058814,8.951736,torminosus
-6.371571,5.7271304,torminosus
-5.6769547,7.415033,torminosus
-1.6715959,8.255481,torminosus
-5.7002473,5.1974983,torminosus
-3.310333,7.1853228,torminosus
-5.4435487,4.9180818,torminosus
-4.1906843,6.2949257,torminosus
-3.0473163,5.681973,torminosus
-2.6184773,8.542016,torminosus
-1.7974548,7.032719,torminosus
-3.765154,4.8837357,torminosus
-3.8313656,8.92386,torminosus
-5.205841,5.7059345,torminosus
4.7515726,8.213557,torminosus
-5.581691,5.593129,torminosus
-3.9034827,6.785385,torminosus
-3.586521,7.6279235,torminosus
-6.661225,6.6434903,torminosus
-0.43307546,7.939315,torminosus
3.7136579,8.338388,torminosus
-6.4466352,5.9499583,torminosus
-1.5083288,7.9729004,torminosus
-4.4853334,4.675387,torminosus
-5.9043355,5.3093333,torminosus
-1.2241428,7.357105,torminosus
-1.8245603,8.11543,torminosus
4.4250937,7.8258705,torminosus
-5.0423856,6.251277,torminosus
-3.0501099,6.7567797,torminosus
-6.120033,5.715756,torminosus
-6.8202605,5.9393926,torminosus
-3.614848,6.6268115,torminosus
-5.9105325,5.8609467,torminosus
-4.8660893,5.255646,torminosus
5.1564293,7.7374134,torminosus
-2.9402897,5.6875954,torminosus
-3.874629,5.107169,torminosus
-6.2958627,5.355652,torminosus
-4.3777623,4.647375,torminosus
-2.861995,5.6586084,torminosus
-2.5904953,8.855837,torminosus
-2.7954018,6.3240256,torminosus
-3.1857228,6.2441764,torminosus
-4.1169887,4.9576597,torminosus
-0.6151579,8.246122,torminosus
-6.643767,6.136602,torminosus
-4.6208615,6.1382413,torminosus
-3.6054797,8.893832,torminosus
-3.009052,6.4073744,torminosus
-4.252367,7.1673613,torminosus
-7.3104873,5.8729973,torminosus
-4.290248,4.7869515,torminosus
-5.0699315,6.0463715,torminosus
-5.5257306,5.490262,torminosus
-2.7147846,8.525764,torminosus
-4.346938,5.8060446,torminosus
-3.26537,6.065804,torminosus
-2.1282716,8.08961,aurantiacum
4.173952,8.270015,aurantiacum
-2.610759,8.62398,aurantiacum
-3.7659774,8.189423,aurantiacum
-5.777669,6.9183297,aurantiacum
-2.0083609,8.15063,aurantiacum
4.31007,7.868994,aurantiacum
-2.1730037,7.398406,aurantiacum
-0.08884258,10.305682,aurantiacum
4.483471,8.050278,aurantiacum
0.8790533,8.257049,aurantiacum
-4.1186476,8.264912,aurantiacum
-2.7909114,8.272144,aurantiacum
-0.16627201,8.364845,aurantiacum
-1.3212539,8.415817,aurantiacum
-2.3082888,8.603824,aurantiacum
-5.3158264,6.242274,aurantiacum
-4.2268963,7.890309,aurantiacum
-2.3312638,8.166689,aurantiacum
-0.1244122,9.440111,aurantiacum
-0.047925774,9.485885,aurantiacum
-3.7749646,9.118746,aurantiacum
-4.3288856,8.669349,aurantiacum
-4.0138702,8.661252,aurantiacum
4.4378676,8.187885,aurantiacum
-5.6985855,5.148437,aurantiacum
-6.074025,6.81478,aurantiacum
-2.0578892,8.114749,aurantiacum
-4.4309793,6.910419,aurantiacum
-0.71071845,8.4577265,aurantiacum
-1.3608817,8.0859375,aurantiacum
-5.3834705,5.9336524,aurantiacum
-3.9141836,5.748991,aurantiacum
-2.9251778,8.5502405,aurantiacum
4.566265,8.451807,aurantiacum
-3.0905926,8.485445,aurantiacum
-3.4001486,8.467411,aurantiacum
-2.521238,8.231943,aurantiacum
-2.026829,8.779639,aurantiacum
-7.329435,5.792585,aurantiacum
-0.7984055,7.653283,aurantiacum
0.82402724,8.413888,aurantiacum
-6.610603,6.816671,aurantiacum
-4.943387,8.0722685,aurantiacum
-4.026577,8.805572,aurantiacum
-2.6567044,6.8145604,aurantiacum
-0.03819709,10.388022,aurantiacum
-3.5426822,6.6178513,aurantiacum
-4.8666215,5.931905,aurantiacum
1.4818587,8.312424,aurantiacum
-2.843563,6.988852,aurantiacum
-0.7168661,7.7200294,aurantiacum
-3.8742802,8.972315,aurantiacum
-5.52731,5.0719824,aurantiacum
-1.227898,8.89478,aurantiacum
-1.0986989,7.8123236,aurantiacum
-6.187676,5.457731,aurantiacum
-4.7193484,6.570386,aurantiacum
-0.7729161,7.972025,aurantiacum
-6.054655,6.912975,aurantiacum
-0.84650177,7.76053,aurantiacum
-5.8775373,6.498203,aurantiacum
-4.685488,8.098305,aurantiacum
-2.6304011,8.081492,aurantiacum
4.4909406,7.835821,aurantiacum
-1.9002415,7.5811567,aurantiacum
0.627111,8.157213,aurantiacum
-2.891698,7.4813476,aurantiacum
-2.4901726,7.9250655,aurantiacum
-1.0948818,8.248102,aurantiacum
-4.465358,8.1736355,aurantiacum
-4.4346423,7.8695054,aurantiacum
-0.63391215,8.853773,aurantiacum
-0.050530847,10.400429,aurantiacum
-4.8827844,7.853194,aurantiacum
-1.9701792,7.468551,aurantiacum
-7.041519,6.2102113,aurantiacum
-3.4021897,7.6817455,aurantiacum
-4.023743,8.832595,aurantiacum
-1.4054239,8.678629,aurantiacum
-3.6338341,6.8445945,aurantiacum
-0.092191495,8.74223,aurantiacum
-2.892958,8.0449295,aurantiacum
-1.2613565,7.887253,aurantiacum
-4.253275,9.000993,aurantiacum
-5.915561,5.8514013,aurantiacum
-3.8405263,8.504209,aurantiacum
-2.8967054,7.809123,aurantiacum
-1.8479197,8.858406,aurantiacum
-4.3958397,8.65396,aurantiacum
-3.3405693,7.944033,aurantiacum
-2.932678,7.07969,aurantiacum
-3.3106487,7.4091516,aurantiacum
-3.0989678,8.047913,aurantiacum
-2.0077617,8.299843,aurantiacum
-1.6611476,8.308309,aurantiacum
-1.0927539,8.019769,aurantiacum
-3.7157288,4.794305,aurantiacum
-2.6666915,7.6992335,aurantiacum
-5.688827,7.728347,aurantiacum
-6.865531,6.4240475,aurantiacum
-5.8112636,5.6387033,aurantiacum
-6.4302654,6.8384843,aurantiacum
4.493794,8.037882,aurantiacum
-5.9009347,6.8042703,aurantiacum
-4.530397,6.3275247,aurantiacum
5.1375484,7.7039614,aurantiacum
-4.383007,6.121365,aurantiacum
-3.1611192,7.903797,aurantiacum
-2.103196,8.9081,aurantiacum
-1.5509359,8.064367,aurantiacum
-4.3911257,8.378604,aurantiacum
-0.94264543,8.395829,aurantiacum
0.41603452,9.43391,aurantiacum
1.3948922,8.545493,aurantiacum
3.7832747,7.753453,aurantiacum
-0.58067644,7.4939075,aurantiacum
-3.683929,9.09234,aurantiacum
-0.88562185,9.210574,aurantiacum
-3.572238,7.155944,aurantiacum
-2.3845532,7.4972177,aurantiacum
0.5922055,8.207891,aurantiacum
-0.06571635,10.254334,aurantiacum
-6.515664,6.9830565,aurantiacum
4.1618857,7.872156,aurantiacum
-2.7602768,8.750629,aurantiacum
-6.145742,6.994007,aurantiacum
-5.506996,7.879483,aurantiacum
-3.0761287,6.934407,aurantiacum
-0.99824977,8.025228,aurantiacum
0.5249347,9.28988,aurantiacum
-3.002875,7.6703196,aurantiacum
-6.301056,6.9883637,aurantiacum
-0.046983,9.23301,aurantiacum
0.09924449,9.557603,aurantiacum
-4.602532,8.364096,aurantiacum
-5.1304703,7.464353,aurantiacum
-3.9990442,6.7227287,aurantiacum
-5.1028743,8.041946,aurantiacum
-4.623528,8.458906,aurantiacum
-4.9927964,8.116594,aurantiacum
-0.8490694,8.431025,aurantiacum
-3.7163246,7.3520017,aurantiacum
-3.732762,7.4651413,aurantiacum
-1.25319,7.497204,aurantiacum
4.5396833,8.24794,aurantiacum
-7.127175,5.762486,aurantiacum
-5.209624,8.016312,aurantiacum
-4.7896247,8.144363,aurantiacum
1.3849522,8.441989,aurantiacum
4.418132,7.928945,aurantiacum
-6.382429,5.8555694,aurantiacum
-4.9388356,8.088471,aurantiacum
3.7975476,7.6509204,aurantiacum
-5.9754653,5.925847,aurantiacum
-6.82347,6.245382,aurantiacum
-1.6491154,8.523269,aurantiacum
-7.0813746,6.149796,aurantiacum
-2.17758,8.173959,aurantiacum
-1.1186281,8.108418,aurantiacum
-5.099464,6.641687,aurantiacum
-2.9761488,7.1721644,aurantiacum
-1.42017,7.7532153,aurantiacum
-5.126072,7.176879,aurantiacum
-2.1388714,8.222866,aurantiacum
-4.7769513,5.2546396,aurantiacum
-2.4787335,8.284174,aurantiacum
-5.573765,6.069458,aurantiacum
-5.150215,7.7051735,aurantiacum
-3.8188415,8.060317,aurantiacum
0.25313827,8.417516,aurantiacum
-0.15601079,9.926578,aurantiacum
-4.1060963,7.2862396,aurantiacum
-4.008956,8.782947,aurantiacum
-5.1535645,7.715663,aurantiacum
-1.0399402,8.162147,aurantiacum
-1.174669,8.300309,aurantiacum
-5.5048823,5.841235,aurantiacum
-2.9729111,8.033224,aurantiacum
2.1420496,8.185888,aurantiacum
-2.2549512,8.368122,aurantiacum
-1.9049562,7.9792695,aurantiacum
-5.0122156,7.475693,aurantiacum
-5.828752,5.0404787,aurantiacum
-1.717045,8.8553,aurantiacum
-6.0716233,5.5241857,aurantiacum
-4.70877,7.605413,aurantiacum
-2.2871287,7.959858,aurantiacum
-0.099326394,9.611883,aurantiacum
-6.849056,6.8063264,aurantiacum
-1.5745897,8.546751,aurantiacum
-3.0607,8.545911,aurantiacum
-7.0067225,5.908544,aurantiacum
4.315399,8.1894245,aurantiacum
-4.8985057,6.7288265,aurantiacum
-2.7245739,7.940643,aurantiacum
-3.5047116,8.108541,aurantiacum
-5.6337986,7.724721,aurantiacum
-4.571007,7.8038898,aurantiacum
-4.311858,8.968389,aurantiacum
-4.971021,8.005003,aurantiacum
-1.824714,7.731524,aurantiacum
-5.885142,7.471261,aurantiacum
-1.2472217,8.333904,aurantiacum
-1.3167671,7.3908763,aurantiacum
-1.1848967,8.453888,aurantiacum
-3.4141958,6.525351,aurantiacum
-5.644632,7.116541,aurantiacum
-3.178327,7.2702436,aurantiacum
-4.179777,9.1172695,aurantiacum
-5.150426,7.197496,aurantiacum
-3.9902914,6.8306613,aurantiacum
4.3433757,8.160703,aurantiacum
-2.7521977,8.8951025,aurantiacum
-3.0246546,8.110228,aurantiacum
0.4126045,8.361506,aurantiacum
0.83699137,8.253073,aurantiacum
0.9434111,8.322913,aurantiacum
-4.948291,7.6284895,aurantiacum
-3.4739523,8.469146,aurantiacum
-1.1688107,7.3924055,aurantiacum
-1.4043537,7.7710447,aurantiacum
0.6862621,8.52379,aurantiacum
-3.1376398,7.3009777,aurantiacum
0.4686805,8.074701,aurantiacum
4.6494045,8.175542,aurantiacum
-1.7788591,8.338418,aurantiacum
-2.8696914,8.179205,aurantiacum
-4.5230894,8.407843,aurantiacum
-6.6233354,6.6229105,aurantiacum
-5.388416,7.326666,aurantiacum
-6.0442414,6.438553,aurantiacum
-3.4062965,7.8037157,aurantiacum
-4.259344,6.644018,aurantiacum
0.16896062,7.785359,aurantiacum
-5.1846724,6.9466968,aurantiacum
4.342708,7.8526673,aurantiacum
-2.7220237,8.680234,aurantiacum
-4.455902,6.0111403,procera
4.639258,7.7244515,procera
-1.0203128,8.819166,procera
-4.2802043,6.415827,procera
-0.675765,7.841347,procera
-1.3955061,8.560585,procera
-3.1442213,9.287753,procera
-1.0164165,7.519067,procera
