t-SNE 1,t-SNE 2,Class
-20.25205,-0.6148294,deterrimus
-14.380489,-0.30176067,deterrimus
4.6189923,-10.582951,deterrimus
-11.533792,-14.263287,deterrimus
-21.926664,-0.6589995,deterrimus
-23.09675,-2.756724,deterrimus
-2.6806297,7.5473046,deterrimus
-8.048876,-5.927223,deterrimus
10.664137,-8.768916,deterrimus
-14.309909,1.7908106,deterrimus
7.545143,0.58723354,deterrimus
-20.519617,-4.9097476,deterrimus
-0.44409811,6.5359573,deterrimus
-21.667027,-6.0301094,deterrimus
10.513028,-7.0101147,deterrimus
30.715523,-0.9982107,deterrimus
10.135635,-6.328232,deterrimus
-3.660065,1.7821363,deterrimus
-14.630302,4.7018895,deterrimus
33.602764,0.76293755,deterrimus
-10.422139,-0.17881632,deterrimus
-9.862316,8.129382,deterrimus
-14.68095,-5.7193365,deterrimus
11.662918,1.1286952,deterrimus
-7.148642,-4.9453135,deterrimus
8.923228,-11.268934,deterrimus
-23.70739,1.0802926,deterrimus
-0.6890673,-11.426077,deterrimus
-11.427559,10.564373,deterrimus
-8.010539,7.8960524,deterrimus
-12.899724,3.854424,deterrimus
-13.780522,-10.650945,deterrimus
18.684877,-9.196105,deterrimus
3.531886,3.3880625,deterrimus
-22.34039,7.9797153,deterrimus
4.4892354,10.420731,deterrimus
-1.6047432,1.8465325,deterrimus
16.54707,-2.3306873,deterrimus
6.5678387,8.921173,deterrimus
-7.8275366,-5.789685,deterrimus
-14.386184,4.0490084,deterrimus
-10.916181,-4.3074145,deterrimus
-13.352112,-1.5335397,deterrimus
-11.341381,6.46898,deterrimus
9.481302,10.247743,deterrimus
13.43502,-6.6598744,deterrimus
35.62077,-0.46640173,deterrimus
-7.0568395,-8.479363,deterrimus
-14.7243,8.124477,deterrimus
-1.1998752,-3.9147944,deterrimus
-23.09318,-2.75589,deterrimus
2.8561285,-16.043085,deterrimus
-8.3862095,-6.4420424,deterrimus
11.016895,-1.8833131,deterrimus
4.6263423,-4.0983233,deterrimus
6.2550974,2.4598284,deterrimus
-8.6670885,-15.380335,deterrimus
-14.453143,-0.40249446,deterrimus
8.988948,0.102438256,deterrimus
-17.450117,-3.0260544,deterrimus
22.443851,1.0522892,deterrimus
-1.79765,4.1597366,deterrimus
-18.117802,4.4354167,deterrimus
-1.3018996,-7.0592422,deterrimus
-3.1322641,2.4272408,deterrimus
-14.777521,-2.6072662,deterrimus
34.455734,3.678775,deterrimus
-7.4602942,-5.1462083,deterrimus
-15.451347,-2.2949505,deterrimus
11.9467125,-10.732914,deterrimus
-11.750215,-1.0193526,deterrimus
-13.729325,-11.852528,deterrimus
-4.641931,4.8124714,deterrimus
-3.324888,6.6497235,deterrimus
9.973835,-3.0829656,deterrimus
14.522596,-5.4047174,deterrimus
17.126553,2.3348026,deterrimus
-11.117863,-4.372169,deterrimus
-17.633814,-1.8064055,deterrimus
-0.72398186,-1.7558657,deterrimus
-12.372919,-2.2246065,deterrimus
-9.725976,-11.673923,deterrimus
-16.320543,-0.79719067,deterrimus
-10.70806,-4.361343,deterrimus
16.297691,2.1875985,deterrimus
-7.67883,8.896403,deterrimus
-1.7934215,9.842929,deterrimus
2.5909698,-2.0002446,rufus
20.808823,-6.728463,rufus
20.739082,-6.8065853,rufus
14.724473,0.022438847,rufus
-1.9647651,6.3697877,rufus
8.152534,-1.9420196,rufus
2.0575182,3.4944458,rufus
-4.155879,3.9526591,rufus
5.905047,-3.6123097,rufus
20.243961,-1.0475106,rufus
-0.11705392,6.889081,rufus
-12.0589695,-6.733566,rufus
19.10449,-11.088577,rufus
-15.374933,4.473301,rufus
-5.1632676,3.528898,rufus
-0.26231977,-5.67489,rufus
20.580948,-7.16164,rufus
-11.46293,0.0679212,rufus
-11.625225,1.8879075,rufus
25.75418,-0.17978857,rufus
0.52435917,8.302154,rufus
22.191542,-1.584419,rufus
2.4103198,5.221105,rufus
-6.0558457,2.1601121,rufus
2.6487813,-1.7911705,rufus
-10.217925,-6.550723,rufus
10.416697,-1.6570187,rufus
-0.040619817,3.1127646,rufus
1.4597328,5.2265534,rufus
4.9870315,14.08056,rufus
0.67694044,3.6897888,rufus
0.011672541,4.329008,rufus
-7.657015,1.6216518,rufus
-10.189444,-8.221719,rufus
-2.3344743,2.6975806,rufus
7.778632,2.572886,rufus
-0.057584822,-5.841603,rufus
18.817827,-10.157518,rufus
-6.5728264,-0.8932756,rufus
-17.31681,3.116797,rufus
-5.459959,8.098153,rufus
-13.913703,2.8482234,rufus
3.2775578,0.5334904,rufus
-7.5374436,4.3849597,rufus
1.8524991,7.562788,rufus
-16.955902,-6.755741,rufus
6.60502,13.197863,rufus
9.265465,-5.79838,rufus
30.264984,4.30399,rufus
0.49589017,-3.5448215,rufus
9.695358,-1.9449273,rufus
-0.03968095,1.3779628,rufus
29.191774,-0.17382741,rufus
8.90694,1.0090287,rufus
-11.5163555,-0.44185457,rufus
12.8882,-2.1192958,rufus
4.0152507,2.7117438,rufus
15.618155,-3.2845306,rufus
11.307581,5.5912986,rufus
-4.767997,-1.1057563,rufus
-9.406043,6.3589125,rufus
-7.9483876,-1.014381,rufus
2.7829595,-0.11484064,rufus
-11.986035,-5.8521543,rufus
-14.680791,2.7976887,rufus
9.443964,-2.7314496,rufus
-16.733511,4.1436267,rufus
-12.387169,-9.123099,rufus
8.1588545,0.16992944,rufus
19.711218,-0.16642633,rufus
-7.249694,6.5949244,rufus
14.602116,-3.7634835,rufus
-5.133922,2.1404712,rufus
-2.3847187,1.9108375,rufus
-5.46182,-2.2148662,rufus
-11.558948,-11.224513,rufus
12.997707,-1.0842108,rufus
0.79698056,-1.358392,rufus
-0.7825666,4.3973174,rufus
-16.767736,0.051925473,rufus
-13.04287,0.27715653,rufus
5.7456737,4.3709764,rufus
35.571636,-1.2066151,rufus
-4.332735,2.078903,rufus
3.522989,-0.9484704,rufus
1.2440952,9.19071,rufus
0.08688401,7.8141894,rufus
5.810427,-4.7493234,rufus
-5.9640803,15.960049,rufus
-17.01813,2.0649743,rufus
17.53631,-2.9849825,rufus
1.5211421,1.9352695,rufus
1.0096979,-1.6576216,rufus
10.167273,-6.1441956,rufus
14.051471,-6.5861006,rufus
2.9545822,-7.992197,rufus
-12.549387,7.1807494,rufus
9.8571615,1.375778,rufus
-6.148531,-5.7336736,rufus
8.46612,4.415015,rufus
0.9765704,8.126948,rufus
-3.308296,0.10818348,rufus
34.17972,5.0621233,rufus
-22.629404,5.2388983,rufus
16.94916,2.279682,rufus
-5.4505444,1.2391108,rufus
-6.389742,-0.6190165,rufus
-15.957825,1.3206695,rufus
-4.1621447,4.0344253,rufus
-2.108658,14.685464,rufus
-18.133263,-1.4822738,rufus
-7.3199787,-6.925599,rufus
28.127935,0.8682905,rufus
7.225984,-1.5659295,rufus
15.507204,4.018891,rufus
-10.141181,7.7129807,rufus
26.39101,1.4107004,rufus
12.451484,0.43371582,rufus
-4.9659157,-5.9923224,rufus
-10.192248,-1.3670094,rufus
5.7888885,-0.38996443,rufus
-16.827671,-2.2770016,rufus
-17.121353,4.807584,rufus
10.093437,-13.956909,rufus
2.8311138,-1.0875641,rufus
29.610535,1.3613955,rufus
-11.895829,6.1580863,rufus
-0.088632464,-0.24005315,rufus
8.779483,-1.6618621,rufus
-17.00507,4.2621655,rufus
17.315176,-2.278958,rufus
17.847498,-1.9863036,rufus
-18.899754,3.9988377,rufus
-3.6711383,11.101572,rufus
-6.2913003,4.795731,rufus
-6.546678,-4.722099,rufus
-3.410455,7.3675365,rufus
-18.985668,5.07476,rufus
3.7742124,1.1267904,rufus
15.467711,1.9276327,rufus
6.555731,-5.567498,rufus
-17.825802,-3.087168,rufus
1.8438656,7.052838,rufus
2.2794132,1.3041991,rufus
-8.658091,-1.7235776,rufus
7.7047677,-2.0819972,rufus
-1.4599785,6.295452,rufus
20.815386,-1.1141378,rufus
-18.602915,2.6030147,rufus
-4.5748363,6.100987,rufus
10.254934,-0.8185113,rufus
20.74454,-6.862399,rufus
-6.926253,-3.8189087,rufus
-13.558742,11.17532,rufus
9.265778,2.7601523,rufus
20.775143,-6.600065,rufus
-14.289887,-0.27762517,rufus
13.969765,2.7481024,rufus
18.730988,-8.47497,rufus
35.65828,-1.9431248,rufus
-5.4214473,11.116693,rufus
13.535019,-5.882394,rufus
-22.696434,3.1594038,rufus
5.1367383,2.6029186,rufus
-4.6548276,5.1144567,rufus
-3.6832428,9.259303,rufus
31.37578,-1.1186416,rufus
-15.276186,6.3912616,rufus
-3.0366647,0.48921904,rufus
-15.645482,-6.1483154,rufus
-5.5875063,9.223222,rufus
0.22016412,1.3599212,rufus
9.390049,-0.7551712,rufus
-15.674256,5.4708743,rufus
2.645842,9.37393,rufus
11.3903675,-1.0878316,rufus
-16.668144,3.0559547,rufus
-14.016747,4.199479,rufus
-2.750226,7.695861,rufus
-8.72027,7.2517138,rufus
-10.131889,-7.9347863,rufus
19.339775,1.1819967,rufus
-6.6637864,-6.3739104,rufus
1.5664914,0.896723,rufus
-13.228972,1.0089315,rufus
2.0292377,9.013467,rufus
1.2729895,8.946281,rufus
-5.477214,0.76845926,rufus
-2.3853745,2.4406397,rufus
4.1306796,-4.6883383,rufus
2.9983187,3.6052918,rufus
-8.057592,-6.6276236,rufus
-1.3452158,-0.20500578,rufus
2.3969054,-9.695306,rufus
15.243501,1.4415752,rufus
-0.5386257,-11.668045,rufus
-3.784628,2.900604,rufus
-23.380152,2.171307,rufus
10.093252,-13.957169,rufus
20.204023,-1.1818043,rufus
1.8301573,-2.7194698,rufus
28.744974,0.7249724,rufus
-22.093311,-3.2500405,rufus
-10.36317,7.7361155,rufus
-4.6566477,8.402026,rufus
5.606554,6.83821,rufus
-10.341694,-12.722966,rufus
0.25188637,2.2310152,rufus
-1.330952,12.405555,rufus
12.874397,-2.6311986,rufus
-0.14867832,7.6403284,rufus
-7.275302,-5.7905693,rufus
0.1687192,-2.3443165,rufus
33.630806,-0.27376544,rufus
-0.11533757,12.778723,rufus
5.056663,5.412798,rufus
0.95747715,12.660222,rufus
-5.1334987,-8.329647,rufus
-5.9590464,15.96237,rufus
17.364801,0.53968215,rufus
-4.4735975,3.4505708,rufus
-7.946531,-1.9850625,rufus
7.4648666,7.2021275,rufus
-7.2370486,-1.4224467,rufus
12.8580265,4.9056344,rufus
18.936779,-0.62996525,rufus
30.14381,1.9246238,rufus
-16.535599,2.2343872,torminosus
-8.953692,-6.163307,torminosus
-18.9673,-5.797073,torminosus
33.594467,5.3766246,torminosus
19.79112,-0.8357852,torminosus
-15.227047,-6.495023,torminosus
-9.769561,-3.2162597,torminosus
33.900093,0.6974195,torminosus
-7.256745,-14.051437,torminosus
6.4711614,4.801215,torminosus
1.3848535,-0.29740322,torminosus
-20.7126,-0.8407106,torminosus
-18.654995,-7.870057,torminosus
-20.47845,6.8826637,torminosus
-9.69516,-3.7978802,torminosus
-19.034903,5.347943,torminosus
-13.803608,-11.874292,torminosus
-12.220959,-3.6005344,torminosus
-0.4703571,-10.189387,torminosus
-10.315645,-12.158293,torminosus
-17.792955,-0.23149714,torminosus
-8.945224,-14.848917,torminosus
33.371834,-1.171437,torminosus
9.259808,-10.703325,torminosus
-19.327057,-8.02201,torminosus
-1.7551196,-12.871277,torminosus
11.584168,-8.952583,torminosus
-12.7197,-1.0506802,torminosus
-17.90823,2.2737634,torminosus
8.672902,-3.0967376,torminosus
4.5830317,-2.4149704,torminosus
-13.940296,-2.4000187,torminosus
30.85479,1.618918,torminosus
9.854229,-4.65425,torminosus
1.6326689,9.001238,torminosus
-19.48443,5.71298,torminosus
8.032123,-6.097363,torminosus
9.470721,-10.983999,torminosus
2.2415679,10.084127,torminosus
0.3536867,-2.7105877,torminosus
-9.1342745,-16.067377,torminosus
5.209854,-4.4412136,torminosus
13.058509,6.2319226,torminosus
8.240213,-7.7281613,torminosus
16.88013,5.589586,torminosus
0.14282733,-4.67276,torminosus
34.90042,2.6868021,torminosus
-4.823965,0.07233877,torminosus
9.376161,-10.8721895,torminosus
-4.1069455,-4.908979,torminosus
-0.8703253,-6.096087,torminosus
-0.39665157,-6.653404,torminosus
35.343792,-0.95046216,torminosus
-9.786691,-13.293516,torminosus
-3.5590737,-8.643432,torminosus
-13.041469,4.042594,torminosus
-1.6161306,-9.360715,torminosus
0.7897135,-2.4701762,torminosus
8.252073,1.5917274,torminosus
-20.315273,-0.79713595,torminosus
-9.08125,5.2250633,torminosus
2.1165335,-5.783079,torminosus
15.008704,-1.7307047,torminosus
-17.827839,2.2223945,torminosus
0.7353434,11.558893,torminosus
24.256851,1.1586521,torminosus
-8.470158,1.8365504,torminosus
-19.568253,0.19910693,torminosus
7.075502,-4.5487523,torminosus
-19.532038,-8.0012245,torminosus
-11.558953,-2.0778093,torminosus
-14.62317,-1.483562,torminosus
-16.535667,-6.3756404,torminosus
-9.548258,-13.833128,torminosus
4.9487677,-6.0339665,torminosus
6.5295086,8.857031,torminosus
-9.230647,-13.875428,torminosus
0.014736847,-8.121822,torminosus
18.33369,-12.237259,torminosus
-5.1304965,-9.416536,torminosus
-17.403728,-11.966674,torminosus
-8.689897,-8.009083,torminosus
-17.52651,3.935817,torminosus
-10.365307,-11.202269,torminosus
-15.269966,-4.1567607,torminosus
3.288095,-8.535788,torminosus
-24.693155,0.08084404,torminosus
-3.923751,6.014388,torminosus
14.689015,-8.423815,torminosus
-16.027311,-8.996842,torminosus
-1.0551518,-11.016724,torminosus
-1.8298239,-13.013163,torminosus
4.5840197,-10.4678,torminosus
-17.073822,5.4381485,torminosus
-13.645962,-11.304726,torminosus
6.65737,-7.8331847,torminosus
9.706056,5.3427467,torminosus
18.672626,-8.469437,torminosus
-10.714703,1.2404258,torminosus
-17.87834,5.8458867,torminosus
-1.15238,-8.917497,torminosus
-9.043993,-6.8283367,torminosus
-12.395745,-3.5567355,torminosus
-9.342867,-3.4728284,torminosus
-10.7606535,-7.107868,torminosus
-0.65977144,-6.3632855,torminosus
-8.999503,-8.040248,torminosus
11.193602,-1.0946436,torminosus
9.211577,0.9871649,torminosus
-1.6776696,1.3885247,torminosus
-13.220178,-11.778451,torminosus
-22.208235,-1.5687296,torminosus
9.352213,6.369389,torminosus
-4.5719666,-11.448897,torminosus
8.306009,-9.259904,torminosus
19.241884,-12.006163,torminosus
7.9517756,-7.6700892,torminosus
-8.791927,3.3205419,torminosus
-16.648396,10.454608,torminosus
-2.6518998,-6.6455116,torminosus
-20.809679,1.9885511,torminosus
34.42163,2.1281638,torminosus
1.3646457,-8.749278,torminosus
-10.353682,-0.88840896,torminosus
-15.598685,-2.9794545,torminosus
-16.321272,-5.9005694,torminosus
-12.957706,-7.099219,torminosus
-9.370426,-13.878576,torminosus
-21.069107,-1.9590746,torminosus
-2.579136,-6.657491,torminosus
-20.457047,2.826558,torminosus
9.314768,-11.001299,torminosus
2.7168303,-8.459269,torminosus
-12.640666,-0.4513657,torminosus
-20.186773,-1.3750179,torminosus
32.578197,2.7515059,torminosus
19.933088,1.2998629,torminosus
-6.518986,-8.696802,torminosus
-10.225193,-13.8350315,torminosus
-10.992422,-3.5576584,torminosus
7.807278,-7.654842,torminosus
-10.877743,1.2547644,torminosus
34.409496,3.4697995,torminosus
-17.294832,-2.6231475,torminosus
-8.232024,-6.854072,torminosus
-20.224474,10.291013,torminosus
-9.89345,-2.9037838,torminosus
-14.623322,-6.2241044,torminosus
2.461761,10.722134,torminosus
0.6663555,-10.880185,torminosus
-1.0685747,-11.619122,torminosus
-13.853872,-7.7778654,torminosus
11.595858,3.2272716,torminosus
4.572618,3.3751593,torminosus
1.986636,-6.5928535,torminosus
-5.8459415,-1.3157225,torminosus
-15.888363,3.0671322,torminosus
-16.563702,0.80250925,torminosus
-2.421717,0.045572966,torminosus
-4.9339232,-10.23339,torminosus
-10.55329,-7.6785297,torminosus
2.698887,-12.781118,torminosus
-12.951527,-7.284079,torminosus
-12.803213,-13.438784,torminosus
-13.477637,-0.683883,torminosus
-11.59344,-14.007415,torminosus
-3.727592,9.288327,torminosus
30.103966,2.781279,torminosus
-7.6622667,-11.1904955,torminosus
-16.957994,5.2207756,torminosus
-19.927465,-1.4642593,torminosus
-13.662849,-10.311947,torminosus
-21.11355,0.86081326,torminosus
1.5064075,9.768867,torminosus
-14.9504595,-4.5860443,torminosus
1.0176015,-9.409708,torminosus
0.7124862,2.3638856,torminosus
-2.2708485,-13.722204,torminosus
-11.2840605,-13.283419,torminosus
-13.325311,-14.758893,torminosus
-13.1805935,-13.366135,torminosus
32.73241,3.1372335,torminosus
2.9568253,12.233122,torminosus
-17.657246,1.6091175,torminosus
-15.184165,1.6758271,torminosus
7.3978567,-0.7974224,torminosus
-20.006783,-5.8649626,torminosus
-1.8782012,-2.9311166,torminosus
-21.61892,-8.7118635,torminosus
-9.914087,6.146501,torminosus
-1.4350227,-12.030843,torminosus
-3.0545137,10.823997,torminosus
1.376311,-4.6702485,torminosus
-9.110878,-16.286732,torminosus
0.32742628,6.1738625,torminosus
-13.040991,-5.553152,torminosus
34.60542,2.154658,torminosus
-15.19533,9.926335,torminosus
-4.8614807,-6.1003585,torminosus
-1.7500811,0.45508972,torminosus
-17.575323,3.5231369,torminosus
14.990342,-1.7467873,torminosus
24.685503,1.7156122,torminosus
-19.630249,1.9355364,torminosus
8.359847,-2.2619114,torminosus
-11.500853,-14.032319,torminosus
-16.358461,-8.139044,torminosus
10.968654,-9.291903,torminosus
8.820334,1.5739365,torminosus
32.745094,1.1172749,torminosus
-5.983951,-2.5732791,torminosus
-2.740067,-4.99991,torminosus
-18.007683,-0.71873635,torminosus
-20.681742,2.871036,torminosus
-6.8021207,-0.74833643,torminosus
-17.392149,-0.94175935,torminosus
-13.938479,-8.526871,torminosus
35.64966,-1.6703384,torminosus
1.0257096,-9.444136,torminosus
-10.325087,-11.585614,torminosus
-20.302513,-0.76539487,torminosus
-11.150338,-13.897892,torminosus
7.72966,-10.563406,torminosus
6.74597,5.4156566,torminosus
2.339976,-12.808768,torminosus
-2.6433854,-7.6230884,torminosus
-13.242893,-14.590287,torminosus
14.415906,-1.1649568,torminosus
-19.61538,2.2564433,torminosus
-8.716708,-3.3612075,torminosus
2.1229384,7.9954853,torminosus
-2.2841332,-6.585693,torminosus
-8.650317,-7.813205,torminosus
-23.174892,3.1072104,torminosus
-11.980146,-13.557556,torminosus
-12.837529,-3.1056454,torminosus
-16.731012,-6.053155,torminosus
5.4507194,6.7853236,torminosus
-10.941477,-2.0181737,torminosus
-10.577185,-2.457601,torminosus
5.946962,-6.0139556,aurantiacum
30.991293,3.411972,aurantiacum
7.98267,4.7240424,aurantiacum
-1.5262703,2.8580062,aurantiacum
-12.437193,3.9236777,aurantiacum
7.8352323,-0.382986,aurantiacum
31.334873,2.072559,aurantiacum
4.5600433,-8.9065275,aurantiacum
19.170416,-11.610399,aurantiacum
31.36047,3.134069,aurantiacum
20.283396,-0.80283785,aurantiacum
0.6528719,-13.381078,aurantiacum
4.1983685,0.6172707,aurantiacum
15.66622,0.53861177,aurantiacum
11.106075,-3.05741,aurantiacum
6.4810343,3.5440145,aurantiacum
-12.190727,-5.316284,aurantiacum
-3.2698054,4.591188,aurantiacum
4.7971187,2.4268353,aurantiacum
18.325516,-7.558536,aurantiacum
18.517437,-7.840029,aurantiacum
0.5183883,7.8305073,aurantiacum
-7.6430154,9.833617,aurantiacum
3.9320436,8.50558,aurantiacum
32.17823,3.5810251,aurantiacum
-20.539385,-5.6008782,aurantiacum
-14.897944,3.6859777,aurantiacum
6.296464,0.6209176,aurantiacum
-5.135562,-8.210582,aurantiacum
13.328595,0.048264153,aurantiacum
10.329588,0.45744404,aurantiacum
-15.887004,-3.610696,aurantiacum
-18.085978,-12.385009,aurantiacum
2.181017,9.293722,aurantiacum
35.535793,3.5538514,aurantiacum
2.8895302,1.2713953,aurantiacum
1.839163,5.668905,aurantiacum
5.550775,-2.716372,aurantiacum
8.962546,3.5816226,aurantiacum
-22.620226,2.471691,aurantiacum
14.076191,-3.8393476,aurantiacum
19.503384,-0.19542238,aurantiacum
-16.35932,4.7634053,aurantiacum
-5.238144,4.5933886,aurantiacum
-1.4324706,7.467642,aurantiacum
2.5906417,-9.82137,aurantiacum
19.097492,-11.867718,aurantiacum
-8.789185,11.4786,aurantiacum
-12.739158,-7.660841,aurantiacum
24.279825,-0.33219764,aurantiacum
-3.249031,-1.9996611,aurantiacum
12.232569,-7.1291885,aurantiacum
1.0253671,10.777757,aurantiacum
-21.771666,-5.8369503,aurantiacum
14.244043,7.467324,aurantiacum
12.286384,-3.3571124,aurantiacum
-19.143297,-1.4568566,aurantiacum
-11.16093,-0.22190726,aurantiacum
13.200571,-3.0839372,aurantiacum
-13.775341,8.451436,aurantiacum
14.066981,-2.5420275,aurantiacum
-16.144167,0.70121926,aurantiacum
-6.173042,5.6397715,aurantiacum
-0.6657323,0.8551464,aurantiacum
32.12801,1.4152188,aurantiacum
5.5962896,-0.6961029,aurantiacum
18.827454,-1.4091427,aurantiacum
2.150827,-1.9039322,aurantiacum
4.464206,-0.17646864,aurantiacum
11.297163,-2.124657,aurantiacum
-3.903849,5.022863,aurantiacum
-3.0970366,3.524971,aurantiacum
10.706927,-7.041325,aurantiacum
18.614393,-11.9182825,aurantiacum
-5.676199,2.6243372,aurantiacum
3.5472229,-6.063615,aurantiacum
-20.316513,4.3714223,aurantiacum
-1.1452777,0.81951314,aurantiacum
-0.14928122,7.988873,aurantiacum
10.908387,2.8566437,aurantiacum
-6.5581164,-2.881275,aurantiacum
16.30809,1.75093,aurantiacum
2.5873516,1.6762477,aurantiacum
8.777809,-9.269216,aurantiacum
-1.8943691,8.498503,aurantiacum
-18.921478,-0.22276527,aurantiacum
-0.012488198,5.4347177,aurantiacum
2.0653949,0.5773454,aurantiacum
9.383541,3.0572484,aurantiacum
-4.4896846,12.378785,aurantiacum
-0.3999277,-16.157684,aurantiacum
-0.7282539,-3.423083,aurantiacum
-1.3785579,-1.4707603,aurantiacum
0.89606833,1.7949606,aurantiacum
5.224817,0.8977009,aurantiacum
10.005422,1.548451,aurantiacum
11.162627,-0.28981507,aurantiacum
-8.8070965,-14.232545,aurantiacum
3.2651439,0.08263231,aurantiacum
-10.56142,7.7879834,aurantiacum
-18.31513,3.5196576,aurantiacum
-15.191656,-5.6258307,aurantiacum
-16.329973,6.724279,aurantiacum
31.513277,2.771182,aurantiacum
-14.4089775,2.3911636,aurantiacum
-7.1638985,-2.8377416,aurantiacum
35.448906,-1.7840707,aurantiacum
-9.684263,-3.0151472,aurantiacum
1.590191,0.2024654,aurantiacum
9.02716,3.9878867,aurantiacum
9.857492,-2.5739589,aurantiacum
-2.7122927,5.6415973,aurantiacum
12.702345,-0.42498538,aurantiacum
20.632193,-7.147618,aurantiacum
23.079191,0.62907094,aurantiacum
29.330095,0.12964623,aurantiacum
15.536127,-3.873511,aurantiacum
0.014765176,6.7510543,aurantiacum
15.644509,5.463998,aurantiacum
-3.4615068,-1.0541593,aurantiacum
2.9205503,-1.8961775,aurantiacum
19.411766,-1.5760212,aurantiacum
19.029903,-11.009964,aurantiacum
-16.351357,2.7749162,aurantiacum
30.572117,2.6600747,aurantiacum
9.0568495,7.854313,aurantiacum
-15.242299,3.7938528,aurantiacum
-4.095931,9.597981,aurantiacum
-2.963914,-1.9146438,aurantiacum
10.604051,-7.940496,aurantiacum
20.906786,-6.6988072,aurantiacum
2.3054934,1.3600303,aurantiacum
-15.198003,3.454326,aurantiacum
17.949476,-6.0472784,aurantiacum
19.640089,-7.745391,aurantiacum
-1.468999,2.8649888,aurantiacum
-11.471465,-8.271111,aurantiacum
-7.2987423,-0.14878844,aurantiacum
-6.537065,4.906479,aurantiacum
-4.759066,6.518152,aurantiacum
-5.0238843,5.6764226,aurantiacum
11.892687,-4.978592,aurantiacum
-2.0906491,-0.5087141,aurantiacum
-3.4580767,-0.5184811,aurantiacum
11.165387,-4.451952,aurantiacum
32.671577,4.0177913,aurantiacum
-23.1596,3.3405974,aurantiacum
-13.457648,7.2252855,aurantiacum
-6.476662,5.9693255,aurantiacum
23.126272,0.35326082,aurantiacum
31.747883,2.6285286,aurantiacum
-18.680151,2.1226525,aurantiacum
-6.2921324,-4.674263,aurantiacum
28.920906,-0.7701553,aurantiacum
-20.21005,-3.3917668,aurantiacum
-20.00363,4.3170986,aurantiacum
6.6608286,1.0319709,aurantiacum
-21.303486,3.940978,aurantiacum
4.9186997,0.7289889,aurantiacum
10.978778,0.57442135,aurantiacum
-11.5602665,-4.0120854,aurantiacum
0.5349478,-0.6910841,aurantiacum
11.575943,5.533374,aurantiacum
-10.958912,-5.6043916,aurantiacum
10.236539,4.387536,aurantiacum
-13.779729,-10.86733,aurantiacum
7.407098,1.5883832,aurantiacum
-15.670177,-1.6694299,aurantiacum
-6.596217,-4.512746,aurantiacum
0.0871695,0.958658,aurantiacum
17.461798,-0.92454267,aurantiacum
18.78751,-9.359157,aurantiacum
-1.7658151,-0.6444862,aurantiacum
-0.4553525,7.6783996,aurantiacum
-6.9454455,4.3523316,aurantiacum
11.250628,-3.0042562,aurantiacum
10.723972,-2.0963418,aurantiacum
-13.889135,-4.430366,aurantiacum
3.9714038,0.18734744,aurantiacum
29.26208,-1.7539612,aurantiacum
5.8734126,-2.753262,aurantiacum
7.8399143,0.61904866,aurantiacum
-4.5421596,0.36100152,aurantiacum
-19.894701,-7.564986,aurantiacum
10.096678,2.8323958,aurantiacum
-20.937271,-3.317692,aurantiacum
-4.852834,-7.4523063,aurantiacum
5.563385,-0.13733935,aurantiacum
18.780361,-8.291115,aurantiacum
-17.423311,4.3947015,aurantiacum
8.224041,-0.86314315,aurantiacum
5.012665,8.37788,aurantiacum
-23.469952,4.288825,aurantiacum
31.506693,4.228784,aurantiacum
-12.450947,0.75714296,aurantiacum
0.38742408,0.56375784,aurantiacum
1.4456215,0.004743903,aurantiacum
-10.704469,7.7536774,aurantiacum
-1.539732,6.1832585,aurantiacum
0.8562667,9.587507,aurantiacum
-7.0558186,5.041733,aurantiacum
5.851723,4.1317897,aurantiacum
-14.740857,6.890331,aurantiacum
9.835901,-2.180833,aurantiacum
6.494104,-6.906847,aurantiacum
12.260805,0.8809169,aurantiacum
-2.580531,-1.3609552,aurantiacum
-11.269587,5.1173964,aurantiacum
-2.0945868,-3.7029643,aurantiacum
-1.1342479,8.798106,aurantiacum
-6.0593762,-3.3258953,aurantiacum
-11.997206,1.2784477,aurantiacum
31.467014,4.3785543,aurantiacum
6.3494825,4.628997,aurantiacum
7.733444,11.302128,aurantiacum
18.93441,-1.0699915,aurantiacum
20.060122,-0.75958323,aurantiacum
21.028698,-0.49541572,aurantiacum
-6.1890955,8.630976,aurantiacum
-4.738926,9.882927,aurantiacum
13.849847,-4.196951,aurantiacum
10.06632,-3.9488797,aurantiacum
19.322397,0.5545805,aurantiacum
-2.3247385,-3.7697089,aurantiacum
18.947618,-1.2138807,aurantiacum
33.87348,3.040824,aurantiacum
8.097359,1.1729771,aurantiacum
2.6787853,1.1365861,aurantiacum
-4.3647637,3.42727,aurantiacum
-17.619627,3.1697073,aurantiacum
-11.562411,3.4839675,aurantiacum
-16.328701,1.057981,aurantiacum
-1.0626017,1.2661332,aurantiacum
-8.358541,3.0410032,aurantiacum
16.260143,-3.494025,aurantiacum
-9.553425,5.5855217,aurantiacum
31.655058,1.9439111,aurantiacum
5.5571504,3.5752344,aurantiacum
-13.101932,-4.342203,procera
33.150074,0.35776055,procera
6.5445037,-11.49259,procera
-8.502246,2.4713104,procera
11.1886015,-8.694364,procera
8.577747,-3.927643,procera
8.904198,5.0805674,procera
14.035875,-4.99914,procera
-0.34493554,-10.775739,procera
1.0232548,-10.882685,procera
10.356643,-0.27956522,procera
18.187822,-3.6949697,procera
12.312781,-1.285154,procera
32.619804,0.36796105,procera
